ZEIT,PLR_ID,PLR_NAME,EW,BEZ_ID,KI_01,KI_01_SD_GR,KI_01_AG_GR,KI_02,KI_02_SD_GR,KI_02_AG_GR,KI_03,KI_03_SD_GR,KI_03_AG_GR,KI_04,KI_04_SD_GR,KI_04_AG_GR,KI_05,KI_05_SD_GR,KI_05_AG_GR,KI_16,KI_16_SD_GR,KI_16_AG_GR,KI_06,KI_06_SD_GR,KI_06_AG_GR,KI_17,KI_17_SD_GR,KI_17_AG_GR,KI_07,KI_07_SD_GR,KI_07_AG_GR,KI_08,KI_08_AG_GR,KI_14,KI_14_SD_GR,KI_14_AG_GR,KI_15,KI_15_SD_GR,KI_15_AG_GR,KI_09,KI_09_AG_GR,KI_10,KI_10_SD_GR,KI_10_AG_GR,KI_11,KI_11_AG_GR,KI_12,KI_12_SD_GR,KI_12_AG_GR,KI_13,KI_13_SD_GR,KI_13_AG_GR,KOM
202012,"04400728",Hagenplatz,3173,"04",1.24,2,2,28.57,2,3,2.46,2,1,59.71,2,3,36.84,2,3,19.45,2,3,0.3,2,4,62.24,2,3,3.68,1,1,,,,,,,,,0,1,66.33,2,3,21.38,3,2.16,2,4,0.29,2,4,gültig
202012,"04400729",Hundekehle,2796,"04",0,1,1,27.84,2,3,1.56,2,1,60.04,2,4,37.59,2,3,19.85,2,3,0.36,2,4,64.5,2,3,5.4,1,1,,,,,,,,,0,1,69.21,2,3,20.19,3,0,2,4,21.59,4,6,gültig
202012,"04400830",Forckenbeckstraße,7119,"04",2.18,2,3,25.9,2,3,3.84,2,2,63.93,2,4,39.99,2,3,21.22,2,3,1.33,2,4,68.23,2,3,18.5,2,2,,,,,,,,,0,1,57.52,2,2,26.31,3,6.2,3,6,7.87,2,5,gültig
202012,"04400831",Messelpark,1513,"04",0,1,1,23.26,2,3,1.27,2,1,52.91,2,3,28.09,2,2,14.61,2,2,0.02,2,4,58.82,2,2,0,1,1,,,,,,,,,0,1,73.18,2,4,15.61,2,0.24,2,4,8.37,2,6,gültig
202012,"04400832",Breite Straße,7023,"04",1.19,2,2,24.55,2,3,4.26,2,2,43.7,2,3,26.74,2,2,14.81,2,2,1.17,2,4,61.73,2,3,12.14,2,2,,,,,,,,,0,1,72.2,2,4,18.1,2,0.58,2,4,-0.23,2,3,gültig
202012,"04400833",Schlangenbader Straße,4178,"04",1.57,2,2,35.09,2,4,9.77,2,4,65.55,2,4,36.69,2,3,20.34,2,3,1.99,2,4,64.35,2,3,26.9,2,3,,,,,,,,,0,1,73.58,2,4,16.23,2,0.77,2,4,7.01,2,5,gültig
202012,"04400834",Binger Straße,3574,"04",1.42,2,2,24.22,2,3,6.45,2,3,55.84,2,3,32.74,2,3,16.51,2,3,0.23,2,4,66.1,2,3,10.87,1,2,,,,,,,,,0,1,73.08,2,4,17.82,2,0.15,2,4,1.31,2,4,gültig
202012,"04400835",Rüdesheimer Platz,10593,"04",0.82,2,1,30.87,2,4,4.22,2,2,44.44,2,3,28.38,2,2,16.23,2,3,0.21,2,4,63.18,2,3,8.41,1,1,,,,,,,,,0,1,72.42,2,4,19.12,2,-0.61,2,3,-1.13,2,3,gültig
202012,"04500936",Droysenstraße,5638,"04",2.39,2,3,27.68,2,3,6.86,2,3,66.57,2,4,45.62,2,4,27.17,2,4,-1.18,1,3,62.01,2,3,18.14,2,2,,,,,,,,,0,1,63.9,2,3,25.77,3,-0.72,2,3,-2.52,2,3,gültig
202012,"04500937",Halensee,7683,"04",1.34,2,2,27.56,2,3,7.16,2,3,63.31,2,4,42.22,2,3,25.08,2,4,0.65,2,4,59.26,2,2,7.98,1,1,,,,,,,,,0,1,63.56,2,3,25.36,3,1.43,2,4,-2.82,2,3,gültig
202012,"04500938",Hochmeisterplatz,7919,"04",1.83,2,2,24.09,2,3,7.12,2,3,70.66,2,4,46.04,2,4,26.96,2,4,-0.25,2,3,62.01,2,3,11.44,2,2,,,,,,,,,0,1,63.2,2,3,23.63,3,-0.65,2,3,-1.35,2,3,gültig
202012,"04500939",Eisenzahnstraße,6496,"04",2.2,2,3,32.47,2,4,8.6,2,4,70.56,2,4,46.04,2,4,24.66,2,4,1.34,2,4,65.79,2,3,17.84,2,2,,,,,,,,,0,1,66.96,2,3,22.13,3,1.25,2,4,3.25,2,4,gültig
202012,"04501040",Hindemithplatz,5998,"04",1.12,2,2,29.34,2,3,9.93,2,4,60.58,2,4,44.41,2,3,26.59,2,4,-0.53,2,3,57.99,2,2,8.28,1,1,,,,,,,,,0,1,66.14,2,3,22.11,3,-0.66,2,3,-3.02,2,3,gültig
202012,"04501041",George-Grosz-Platz,5597,"04",2.33,2,3,24.37,2,3,7.42,2,3,65.56,2,4,46.65,2,4,28.6,2,4,-0.44,2,3,58.96,2,2,7.63,1,1,,,,,,,,,0,1,63.87,2,3,43.96,5,-1.14,2,3,-23.09,1,1,gültig
202012,"04501042",Breitscheidplatz,3581,"04",4.31,2,5,27.24,2,3,9.1,2,4,82.06,4,5,57.33,3,4,37.95,4,5,-1.55,1,3,64.53,2,3,18.5,2,2,,,,,,,,,0,1,63.87,2,3,30.9,4,-1.5,2,3,-2.24,2,3,gültig
202012,"04501043",Preußenpark,11048,"04",2.07,2,3,26.48,2,3,8.45,2,4,69.64,2,4,45.62,2,4,26.37,2,4,1.23,2,4,61.14,2,3,10.44,1,2,,,,,,,,,0,1,64.79,2,3,25.08,3,1.36,2,4,4.98,2,5,gültig
202012,"04501044",Ludwigkirchplatz,5283,"04",0.68,1,1,31.61,2,4,6.69,2,3,60.53,2,4,42.74,2,3,24.83,2,4,0.19,2,4,55.72,1,2,9.74,1,1,,,,,,,,,0,1,65.97,2,3,22.93,3,0.08,2,4,-7.92,2,2,gültig
202012,"04501045",Schaperstraße,9334,"04",1.86,2,2,30.84,2,4,7.26,2,3,67.5,2,4,48.29,2,4,30.19,2,5,0.06,2,4,60.18,2,3,11.64,2,2,,,,,,,,,0,1,64.81,2,3,27.65,3,0.12,2,4,-0.87,2,3,gültig
202012,"04501146",Barstraße,4715,"04",3.59,2,4,29.74,2,3,8.2,2,4,69.99,2,4,45.77,2,4,28.72,2,4,1.47,2,4,56.43,1,2,23.54,2,3,,,,,,,,,0,1,60.35,2,3,33.84,4,0.79,2,4,-3.34,2,3,gültig
202012,"04501147",Leon-Jessel-Platz,5625,"04",1.6,2,2,28.34,2,3,9.17,2,4,61.82,2,4,43.36,2,3,25.72,2,4,0.61,2,4,60.82,2,3,14.76,2,2,,,,,,,,,0,1,65.24,2,3,26.11,3,0.4,2,4,-4.93,2,2,gültig
202012,"04501148",Brabanter Platz,4436,"04",1.9,2,2,31.76,2,4,8.77,2,4,66.41,2,4,44.91,2,3,25.29,2,4,0.79,2,4,61.68,2,3,19.78,2,2,,,,,,,,,0,1,67.06,2,3,25.2,3,-1.19,2,3,-1.4,2,3,gültig
202012,"04501149",Nikolsburger Platz,9834,"04",1.59,2,2,27.65,2,3,6.78,2,3,63.47,2,4,40.56,2,3,24.59,2,4,-0.24,2,3,60.26,2,3,13.84,2,2,,,,,,,,,0,1,66.79,2,3,23,3,-0.19,2,3,-2.15,2,3,gültig
202012,"04501150",Wilhelmsaue,3071,"04",0,1,1,22.06,1,3,6.72,2,3,59.12,2,3,38.33,2,3,22.63,2,4,1.13,2,4,64.17,2,3,12.66,2,2,,,,,,,,,0,1,67.24,2,3,25.48,3,1.31,2,4,-2.83,2,3,gültig
202012,"04501151",Hildegardstraße,7572,"04",1.69,2,2,28.18,2,3,6.6,2,3,46.67,2,3,33.39,2,3,19.14,2,3,0.03,2,4,55.56,1,2,11.18,1,2,,,,,,,,,0,1,70.24,2,4,20.59,3,-0.79,2,3,-1.48,2,3,gültig
202012,"04501152",Prager Platz,6913,"04",2.21,2,3,26.32,2,3,6.69,2,3,61.35,2,4,43.61,2,3,26.11,2,4,0.33,2,4,59.11,2,2,9.41,1,1,,,,,,,,,0,1,67.11,2,3,24.72,3,-0.51,2,3,-9.22,2,1,gültig
202012,"04501153",Babelsberger Straße,7489,"04",1.88,2,2,28.38,2,3,10.75,2,5,66.98,2,4,45.33,2,4,26,2,4,0.49,2,4,63.79,2,3,17.03,2,2,,,,,,,,,0,1,61.37,2,3,32.06,4,1.42,2,4,0.15,2,4,gültig
202012,"05100101",Hakenfelde Nord,4079,"05",2.27,2,3,16.1,1,2,3.39,2,2,33.93,2,2,17.92,1,2,8.07,1,2,1.51,2,4,66.87,2,3,19.93,2,2,,,,,,,,,2.28,2,62.63,2,3,20.26,3,4.14,2,5,11.07,3,6,gültig
202012,"05100102",Am Forstacker,4390,"05",5.26,2,5,44.1,4,5,5.01,2,3,51.18,2,3,24.4,2,2,14.58,2,2,1.54,2,4,62.03,2,3,36.52,3,4,,,,,,,,,0,1,68.86,2,3,17.86,2,0.21,2,4,-0.62,2,3,gültig
202012,"05100103",Mertensstraße,5873,"05",5.4,2,5,25.71,2,3,4.37,2,2,64.79,2,4,46.11,2,4,28.5,2,4,4.09,4,5,62.54,2,3,25.7,2,3,,,,,,,,,5.41,2,35.67,1,1,36.23,4,15.54,4,6,19.69,4,6,gültig
202012,"05100104",Maselake,4830,"05",2.23,2,3,26.35,2,3,3.37,2,2,65.13,2,4,39.65,2,3,18.39,2,3,0.29,2,4,72.07,2,4,29.61,2,3,,,,,,,,,0,1,64.07,2,3,21.01,3,2.91,2,4,3.72,2,4,gültig
202012,"05100105",Amorbacher Weg,7608,"05",2.15,2,3,33.95,2,4,3.89,2,2,36.34,2,2,19.87,2,2,9.29,1,2,0.41,2,4,68.46,2,3,23.43,2,3,,,,,,,,,0,1,69.01,2,3,17.5,2,-0.14,2,3,-2.94,2,3,gültig
202012,"05100206",Griesingerstraße,3619,"05",7.83,4,5,34.99,2,4,7.53,2,4,68.55,2,4,44.13,2,3,24.9,2,4,0.26,2,4,78.91,4,4,42.37,4,5,,,,,,,,,95.33,5,64.76,2,3,19.93,2,2.59,2,4,0.19,2,4,gültig
202012,"05100207",An der Tränke,2314,"05",1.11,2,2,24.63,2,3,0.78,1,1,46.53,2,3,27.27,2,2,10.59,2,2,-0.89,2,3,60,2,3,7.73,1,1,,,,,,,,,99.87,5,63.19,2,3,25.68,3,9.26,4,6,1.4,2,4,gültig
202012,"05100208",Im Spektefeld,10703,"05",6.44,3,5,34.26,2,4,6.6,2,3,68.75,2,4,44.34,2,3,24.37,2,4,3.92,3,5,64.65,2,3,50.38,4,5,,,,,,,,,21.39,2,66.66,2,3,18.26,2,0.63,2,4,6.71,2,5,gültig
202012,"05100209",Westerwaldstraße,11547,"05",7.05,4,5,34.34,2,4,10.36,2,5,72.72,3,4,52.3,3,4,24,2,4,1.42,2,4,59.87,2,2,42.39,4,5,,,,,,,,,99.33,5,71.74,2,4,15.39,2,-0.19,2,3,-1.09,2,3,gültig
202012,"05100210",Germersheimer Platz,7709,"05",4.76,2,5,45.2,4,5,8.38,2,4,62.27,2,4,37.53,2,3,23.13,2,4,2.48,2,4,61.86,2,3,36.54,3,4,,,,,,,,,100,6,65.84,2,3,21.05,3,0.07,2,4,-4.12,2,2,gültig
202012,"05100211",An der Kappe,6068,"05",3.61,2,4,26.17,2,3,2.53,2,2,59.02,2,3,33.5,2,3,16.38,2,3,1.54,2,4,67.3,2,3,31.77,2,4,,,,,,,,,22.78,2,73.46,2,4,17.45,2,0.49,2,4,4.99,2,5,gültig
202012,"05100312",Eckschanze,4025,"05",3.14,2,4,34.91,2,4,10.49,2,5,67.22,2,4,41.02,2,3,25.99,2,4,3.74,3,5,61.28,2,3,29.82,2,3,,,,,,,,,100,6,62.67,2,3,26.56,3,0.66,2,4,-7.66,2,2,gültig
202012,"05100313",Eiswerder,5756,"05",3.95,2,4,27.48,2,3,5.19,2,3,76.93,3,4,52.1,3,4,26.49,2,4,2.33,2,4,72.46,2,4,34.61,2,4,,,,,,,,,63.13,4,56.14,1,2,20.43,3,3.39,2,5,1.89,2,4,gültig
202012,"05100314",Kurstraße,7335,"05",6.18,3,5,31.45,2,4,15.89,3,5,77.34,3,4,58.8,4,4,42.75,4,5,1.96,2,4,61.29,2,3,41.23,3,5,,,,,,,,,87.76,5,56.28,1,2,27.37,3,-0.94,2,3,-3.43,2,3,gültig
202012,"05100315",Ackerstraße,6753,"05",6.09,3,5,35.88,2,4,10.68,2,5,67.37,2,4,45.03,2,4,28.91,2,4,2.32,2,4,64.55,2,3,36.06,3,4,,,,,,,,,100,6,61.46,2,3,25.27,3,-1.64,2,3,-1.52,2,3,gültig
202012,"05100316",Carl-Schurz-Straße,10341,"05",4.46,2,5,40.62,3,5,9.32,2,4,58.67,2,3,40.82,2,3,22.29,2,3,0.29,2,4,59.87,2,2,33.21,2,4,,,,,,,,,51.96,4,65.74,2,3,22.47,3,-0.21,2,3,-5.97,2,2,gültig
202012,"05100317",Freiheit,3670,"05",3.71,2,4,28.93,2,3,8.72,2,4,74.52,3,4,47.93,2,4,36.68,4,5,-0.23,2,3,78.53,4,4,32.7,2,4,,,,,,,,,100,6,55.53,1,2,33.73,4,-0.04,2,3,-5.94,2,2,gültig
202012,"05200418",Isenburger Weg,3839,"05",0.65,1,1,16.36,1,2,0.69,1,1,41.81,2,3,22.12,2,2,6.64,1,1,0.97,2,4,60.39,2,3,6.69,1,1,,,,,,,,,99.53,5,78.57,4,4,13,2,0.15,2,4,9.46,2,6,gültig
202012,"05200419",Am Heideberg,1694,"05",0,1,1,38.58,3,4,2.24,2,1,12.22,1,1,6.26,1,1,1.71,1,1,0.17,2,4,65.52,2,3,12,2,2,,,,,,,,,100,6,78.34,4,4,12.66,2,0.56,2,4,0,2,4,gültig
202012,"05200420",Staakener Straße,5780,"05",2.72,2,3,19.81,1,2,2.7,2,2,50.89,2,3,31.16,2,3,14.34,2,2,-1.57,1,3,67.55,2,3,29.42,2,3,,,,,,,,,83.81,5,72.69,2,4,20.22,3,-0.97,2,3,-1.63,2,3,gültig
202012,"05200421",Spandauer Straße,4386,"05",1.87,2,2,36.56,2,4,3.47,2,2,41.03,2,3,28.52,2,2,17.31,2,3,1.32,2,4,79.58,4,4,31.68,2,4,,,,,,,,,70.22,4,64.01,2,3,22.04,3,-0.13,2,3,-0.51,2,3,gültig
202012,"05200422",Werkstraße,1057,"05",0,1,1,25.62,2,3,5.98,2,3,33.19,2,2,19.68,2,2,8.8,1,2,-1.22,1,3,68.82,2,3,58.14,4,5,,,,,,,,,81.36,5,57.09,1,2,30.4,4,11.25,4,6,-1.63,2,3,gültig
202012,"05200423",Magistratsweg,6606,"05",4.7,2,5,43.88,4,5,5.91,2,3,55.78,2,3,33.33,2,3,18.53,2,3,3.71,3,5,60.62,2,3,41.86,3,5,,,,,,,,,100,6,70.01,2,4,16.57,2,1,2,4,8.83,2,6,gültig
202012,"05200524",Döberitzer Weg,3367,"05",0.71,1,1,16.3,1,2,1.17,2,1,37.23,2,2,28.78,2,2,11.38,2,2,2.14,2,4,64.23,2,3,19.31,2,2,,,,,,,,,99.7,5,68.8,2,3,19.67,2,1.64,2,4,-5.58,2,2,gültig
202012,"05200525",Pillnitzer Weg,2431,"05",0,1,1,16.1,1,2,9.01,2,4,48.24,2,3,25.55,2,2,8.8,1,2,2.77,2,5,67.29,2,3,9.23,1,1,,,,,,,,,100,6,64.11,2,3,19.06,2,3.32,2,5,4.85,2,5,gültig
202012,"05200526",Rudolf-Wissell-Großsiedlung,5734,"05",9.19,4,5,42.01,4,5,10.27,2,5,76.28,3,4,56.68,3,4,38.96,4,5,1.16,2,4,65.04,2,3,52.35,4,5,,,,,,,,,100,6,67.23,2,3,17.41,2,-0.15,2,3,-1.88,2,3,gültig
202012,"05200527",Maulbeerallee,11620,"05",10.26,4,5,38.9,3,4,17.11,4,5,77.76,3,4,61.93,4,5,33.66,3,5,3.04,3,5,64.1,2,3,64.79,4,5,,,,,,,,,100,6,65.63,2,3,15.65,2,-1.47,2,3,1.13,2,4,gültig
202012,"05200528",Weinmeisterhornweg,7019,"05",3.16,2,4,27.21,2,3,4.32,2,2,48.03,2,3,26.46,2,2,13.19,2,2,2.39,2,4,58.86,2,2,23.66,2,3,,,,,,,,,58.07,4,73.14,2,4,14.46,2,0.11,2,4,1.64,2,4,gültig
202012,"05200629",Borkumer Straße,7858,"05",4.18,2,5,32.4,2,4,7.73,2,4,68.44,2,4,39.9,2,3,24.31,2,4,3.18,3,5,66.07,2,3,26.63,2,3,,,,,,,,,96.72,5,59.22,2,2,26.3,3,1.91,2,4,-3.19,2,3,gültig
202012,"05200630",Wilhelmstadt West,9806,"05",4.47,2,5,33.67,2,4,8.39,2,4,58.15,2,3,36.82,2,3,22.9,2,4,1.74,2,4,62.96,2,3,33.78,2,4,,,,,,,,,100,6,62.06,2,3,24.71,3,-0.55,2,3,-5.94,2,2,gültig
202012,"05200631",Wilhelmstadt Ost,8462,"05",4.65,2,5,37.83,3,4,8.42,2,4,62.46,2,4,38.12,2,3,24.07,2,4,2.57,2,5,60.33,2,3,33.44,2,4,,,,,,,,,100,6,63.59,2,3,23.44,3,0.13,2,4,-0.83,2,3,gültig
202012,"05200632",Tiefwerder,3739,"05",6.28,3,5,35.59,2,4,11.98,2,5,70.34,2,4,47.21,2,4,29.85,2,4,1.57,2,4,73.57,3,4,39.17,3,4,,,,,,,,,99.84,5,64.67,2,3,22.54,3,-0.97,2,3,4.48,2,5,gültig
202012,"05200633",Graetschelsteig,2003,"05",7.59,4,5,42.86,4,5,3.83,2,2,51.26,2,3,27.46,2,2,12.53,2,2,1.12,2,4,66.53,2,3,41.1,3,5,,,,,,,,,100,6,72.74,2,4,13.58,2,0.29,2,4,3.38,2,4,gültig
202012,"05200634",Börnicker Straße,4436,"05",0,1,1,23.66,2,3,1.69,2,1,35.43,2,2,16.25,1,2,7.64,1,2,0.13,2,4,53.1,1,2,18.92,2,2,,,,,,,,,1.53,2,73.82,3,4,13.57,2,0.89,2,4,1.96,2,4,gültig
202012,"05300735",Haveleck,1925,"05",3.19,2,4,18.55,1,2,6.84,2,3,74.03,3,4,61.45,4,5,19.48,2,3,2.52,2,5,84,4,5,23.12,2,3,,,,,,,,,100,6,57.05,1,2,34.76,4,19.9,4,6,49.48,4,6,gültig
202012,"05300736",Zitadellenweg,3667,"05",4.07,2,5,24.44,2,3,6.78,2,3,66.87,2,4,53.67,3,4,23.04,2,4,1.58,2,4,59.88,2,2,34.69,2,4,,,,,,,,,16.39,2,67.16,2,3,16.78,2,0.52,2,4,8.34,2,6,gültig
202012,"05300737",Gartenfelder Straße,10901,"05",4.83,2,5,39.05,3,4,8.36,2,4,66.85,2,4,43.72,2,3,21.48,2,3,2.1,2,4,56.13,1,2,34.57,2,4,,,,,,,,,48.79,3,68.62,2,3,17.47,2,1.05,2,4,-0.86,2,3,gültig
202012,"05300838",Gartenfeld,21,"05",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,ungültig (EW unter 300)
202012,"05300839",Rohrdamm,7660,"05",4.16,2,5,35.36,2,4,8.01,2,4,66.07,2,4,48.96,2,4,28.76,2,4,3.16,3,5,68.45,2,3,31.4,2,4,,,,,,,,,62.25,4,67.27,2,3,22.8,3,1.91,2,4,-0.91,2,3,gültig
202012,"05300840",Nonnendammallee,486,"05",0,1,1,0,1,1,0,1,1,64.62,2,4,49.38,2,4,26.95,2,4,5.28,4,6,63.36,2,3,19.83,2,2,,,,,,,,,100,6,73.13,2,4,15.67,2,-2.67,2,3,-16.49,1,1,gültig
202012,"05300841",Siemensdamm,4573,"05",4.86,2,5,28.6,2,3,7.99,2,4,67.91,2,4,46.6,2,4,26.07,2,4,1.87,2,4,62.84,2,3,26.08,2,3,,,,,,,,,100,6,58.96,2,2,25.02,3,-1.53,2,3,-2.01,2,3,gültig
202012,"05400942",Alt-Gatow,3642,"05",2.31,2,3,23.77,2,3,1.66,2,1,37.5,2,2,20.43,2,2,8.76,1,2,-6.64,1,1,65.83,2,3,17.27,2,2,,,,,,,,,0,1,76.74,3,4,22.61,3,-3.57,2,2,-2.07,2,3,gültig
202012,"05400943",Jägerallee,10315,"05",0,1,1,18.29,1,2,1.13,2,1,29.96,1,2,18.54,1,2,6,1,1,0.21,2,4,51.37,1,2,8.4,1,1,,,,,,,,,0,1,72.67,2,4,15.58,2,1.57,2,4,11.12,3,6,gültig
202012,"05400944",Kladower Damm,2198,"05",0,1,1,19.19,1,2,3.25,2,2,31.68,1,2,17.06,1,2,6.46,1,1,1.27,2,4,69.01,2,3,10.81,1,2,,,,,,,,,0,1,75.74,3,4,12.01,2,0.46,2,4,12.32,3,6,gültig
202012,"05400945",Kafkastraße,3682,"05",0,1,1,21.1,1,3,0,1,1,31.39,1,2,15.94,1,2,6.03,1,1,0.94,2,4,65.32,2,3,9.95,1,1,,,,,,,,,0,1,73.76,3,4,13.18,2,1.39,2,4,7.54,2,5,gültig
202012,"06100101",Fichtenberg,6988,"06",0.56,1,1,22.05,1,3,2.8,2,2,44.88,2,3,26.89,2,2,13.72,2,2,0.08,2,4,59.75,2,2,8.32,1,1,,,,,,,,,0,1,71.12,2,4,17.16,2,0.91,2,4,1.61,2,4,gültig
202012,"06100102",Schloßstraße,8808,"06",1.99,2,2,26.66,2,3,5.23,2,3,55.62,2,3,36.46,2,3,19.54,2,3,0.19,2,4,60.66,2,3,14.84,2,2,,,,,,,,,0,1,66.76,2,3,21.04,3,-0.55,2,3,-4.65,2,2,gültig
202012,"06100103",Markelstraße,6281,"06",1.17,2,2,25.17,2,3,6.11,2,3,47.83,2,3,32.72,2,3,16.76,2,3,1.16,2,4,61.54,2,3,11.71,2,2,,,,,,,,,0,1,71.68,2,4,18.41,2,-0.62,2,3,-9.6,2,1,gültig
202012,"06100204",Munsterdamm,6887,"06",2.38,2,3,32.49,2,4,5.63,2,3,55.27,2,3,35.88,2,3,18.5,2,3,2.12,2,4,64.21,2,3,17.22,2,2,,,,,,,,,0,1,71,2,4,19.05,2,0.15,2,4,-3.5,2,3,gültig
202012,"06100205",Südende,9881,"06",2.11,2,3,28.38,2,3,5.9,2,3,51.37,2,3,33.68,2,3,17.39,2,3,0.98,2,4,64.96,2,3,16.22,2,2,,,,,,,,,0,1,66.47,2,3,20.28,3,0.04,2,4,0.36,2,4,gültig
202012,"06100206",Stadtpark,7694,"06",1.98,2,2,30.01,2,4,6.15,2,3,46.21,2,3,30.41,2,3,15.95,2,3,0.89,2,4,64.06,2,3,18.9,2,2,,,,,,,,,0,1,68.11,2,3,18.82,2,0.32,2,4,-4.06,2,2,gültig
202012,"06100207",Mittelstraße,8008,"06",2.2,2,3,28.57,2,3,5.85,2,3,54.88,2,3,34.49,2,3,18.46,2,3,1.65,2,4,68.54,2,3,14.27,2,2,,,,,,,,,0,1,66.19,2,3,21.64,3,0.74,2,4,-4.79,2,2,gültig
202012,"06100208",Bergstraße,6824,"06",0.83,2,1,26.2,2,3,8.64,2,4,46.89,2,3,31.46,2,3,16.41,2,3,0.95,2,4,62.77,2,3,11.15,1,2,,,,,,,,,0,1,65.8,2,3,20.47,3,0.46,2,4,-3.2,2,3,gültig
202012,"06100209",Feuerbachstraße,9339,"06",1.19,2,2,26.27,2,3,6.12,2,3,57.65,2,3,35.73,2,3,19.24,2,3,1.4,2,4,61.71,2,3,15.95,2,2,,,,,,,,,0,1,66.13,2,3,20.02,3,0.63,2,4,-3.26,2,3,gültig
202012,"06100210",Bismarckstraße,4868,"06",1.03,2,2,29.89,2,3,6.33,2,3,43.63,2,3,29.21,2,2,15.59,2,3,0.59,2,4,67.85,2,3,16.31,2,2,,,,,,,,,0,1,68.14,2,3,18.27,2,-0.25,2,3,-2.22,2,3,gültig
202012,"06200311",Alt-Lankwitz,4937,"06",0.72,1,1,30.97,2,4,3.86,2,2,41.3,2,3,24.27,2,2,11.46,2,2,0.62,2,4,52.47,1,2,15.75,2,2,,,,,,,,,0,1,72.69,2,4,14.77,2,-0.51,2,3,-0.2,2,3,gültig
202012,"06200312",Komponistenviertel Lankwitz,6097,"06",1.39,2,2,20.33,1,3,2.87,2,2,51.33,2,3,31.88,2,3,18.66,2,3,7.06,4,6,74.6,3,4,13.94,2,2,,,,,,,,,0,1,64.84,2,3,24.78,3,5.4,3,5,13.82,3,6,gültig
202012,"06200313",Lankwitz Kirche,7410,"06",2.6,2,3,37.09,3,4,6.61,2,3,53.02,2,3,32.32,2,3,16.96,2,3,1.21,2,4,64.44,2,3,21.12,2,3,,,,,,,,,0,1,68.52,2,3,17.63,2,0.32,2,4,-3.66,2,3,gültig
202012,"06200314",Kaiser-Wilhelm-Straße,7313,"06",3.16,2,4,33.76,2,4,6.58,2,3,50.05,2,3,30.41,2,3,15.26,2,3,0.69,2,4,66.58,2,3,23.16,2,3,,,,,,,,,0,1,65.24,2,3,19.16,2,0.66,2,4,-1.44,2,3,gültig
202012,"06200315",Gallwitzallee,5841,"06",2.64,2,3,29.8,2,3,6.55,2,3,50.47,2,3,29.5,2,2,14.98,2,2,1.82,2,4,66.29,2,3,18.85,2,2,,,,,,,,,0,1,67.4,2,3,15.5,2,0.86,2,4,-2.35,2,3,gültig
202012,"06200316",Belßstraße,5558,"06",3.08,2,4,35.46,2,4,6.57,2,3,53.96,2,3,42.26,2,3,23.44,2,4,1.42,2,4,66.92,2,3,17.86,2,2,,,,,,,,,27.94,3,66.29,2,3,24.39,3,1.68,2,4,-0.15,2,3,gültig
202012,"06200317",Lankwitz Süd,6402,"06",1.09,2,2,26.91,2,3,2.91,2,2,30.73,1,2,20.51,2,2,9.01,1,2,0.75,2,4,67.07,2,3,13.15,2,2,,,,,,,,,16.71,2,75.62,3,4,15.79,2,0.48,2,4,6.91,2,5,gültig
202012,"06200418",Landweg,0,"06",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,ungültig (EW unter 300)
202012,"06200419",Thermometersiedlung,4636,"06",4.75,2,5,31.44,2,4,8.7,2,4,71.74,3,4,50.41,2,4,26.38,2,4,1.26,2,4,73.83,3,4,20.25,2,3,,,,,,,,,86.89,5,72.86,2,4,17.8,2,0.24,2,4,-4.79,2,2,gültig
202012,"06200420",Lichterfelde Süd,7055,"06",2.98,2,3,30.78,2,4,5.11,2,3,51.52,2,3,29.01,2,2,15.72,2,3,0.68,2,4,72.32,2,4,22.85,2,3,,,,,,,,,50.7,4,65.27,2,3,20.25,3,1.38,2,4,1.93,2,4,gültig
202012,"06200421",Königsberger Straße,8349,"06",2.17,2,3,30.19,2,4,3.11,2,2,43.28,2,3,26.6,2,2,14.68,2,2,1.34,2,4,62.64,2,3,23.25,2,3,,,,,,,,,0,1,67.82,2,3,21.24,3,1.71,2,4,4.09,2,5,gültig
202012,"06200422",Oberhofer Platz,7062,"06",0.71,1,1,24.17,2,3,1.72,2,1,33.98,2,2,21.82,2,2,12.73,2,2,1.43,2,4,65.85,2,3,17.25,2,2,,,,,,,,,0,1,72.22,2,4,20.58,3,-0.42,2,3,3.4,2,4,gültig
202012,"06200423",Schütte-Lanz-Straße,8627,"06",1.99,2,2,23.9,2,3,2.63,2,2,47.1,2,3,27.19,2,2,13.05,2,2,1.52,2,4,64.74,2,3,29.34,2,3,,,,,,,,,0,1,70.62,2,4,14.98,2,1.45,2,4,5.85,2,5,gültig
