ZEIT,PLR_ID,PLR_NAME,EW,BEZ_ID,SI_N,SI_V,DI_N,DI_V,SDI,SDI_N,SDI_V,KOM
202012,"10100209",Lea-Grundig-Straße,8153,"10",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"10100210",Marzahner Promenade,10782,"10",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"10100311",Marzahner Chaussee,2228,"10",2,mittel,5,negativ,2-,25,"Status mittel , Dynamik negativ",gültig
202012,"10100312",Springpfuhl,14860,"10",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
202012,"10100313",Alt-Marzahn,4793,"10",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"10100314",Auersbergstraße,6309,"10",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"10100315",Bärenstein,7171,"10",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"10100316",Landsberger Tor,3681,"10",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"10200417",Zossener Straße,7171,"10",3,niedrig,1,positiv,3+,31,"Status niedrig , Dynamik positiv",gültig
202012,"10200418",Kyritzer Straße,5445,"10",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
202012,"10200419",Havelländer Ring,3564,"10",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
202012,"10200420",Gut Hellersdorf,7159,"10",3,niedrig,5,negativ,3-,35,"Status niedrig , Dynamik negativ",gültig
202012,"10200421",Helle Mitte,1716,"10",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
202012,"10200422",Hellersdorfer Promenade,6503,"10",4,sehr niedrig,3,stabil,4+/-,43,"Status sehr niedrig , Dynamik stabil",gültig
202012,"10200423",Böhlener Straße,5929,"10",3,niedrig,1,positiv,3+,31,"Status niedrig , Dynamik positiv",gültig
202012,"10200524",Adele-Sandrock-Straße,9975,"10",2,mittel,5,negativ,2-,25,"Status mittel , Dynamik negativ",gültig
202012,"10200525",Schleipfuhl,5317,"10",3,niedrig,5,negativ,3-,35,"Status niedrig , Dynamik negativ",gültig
202012,"10200526",Boulevard Kastanienallee,6111,"10",3,niedrig,3,stabil,3+/-,33,"Status niedrig , Dynamik stabil",gültig
202012,"10200627",Am Kienberg,3465,"10",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
202012,"10200628",Neue Grottkauer Straße,6342,"10",3,niedrig,1,positiv,3+,31,"Status niedrig , Dynamik positiv",gültig
202012,"10200629",Teterower Ring,8919,"10",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"10200630",Cecilienplatz,6487,"10",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"10300731",Oberfeldstraße,7805,"10",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"10300732",Buckower Ring,6952,"10",2,mittel,5,negativ,2-,25,"Status mittel , Dynamik negativ",gültig
202012,"10300733",Alt-Biesdorf,3938,"10",1,hoch,1,positiv,1+,11,"Status hoch , Dynamik positiv",gültig
202012,"10300734",Biesdorf Süd,10260,"10",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"10400835",Kaulsdorf Nord,7807,"10",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"10400836",Alt-Kaulsdorf,3868,"10",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"10400837",Kaulsdorf Süd,7733,"10",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"10400938",Mahlsdorf Nord,9921,"10",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"10400939",Alt-Mahlsdorf,4457,"10",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"10400940",Elsensee,5801,"10",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"10400941",Pilgramer Straße,9578,"10",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"11100101",Dörfer Malchow-Wartenberg,3302,"11",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"11100102",Dorf Falkenberg,2189,"11",2,mittel,5,negativ,2-,25,"Status mittel , Dynamik negativ",gültig
202012,"11100203",Falkenberg Ost,8986,"11",3,niedrig,3,stabil,3+/-,33,"Status niedrig , Dynamik stabil",gültig
202012,"11100204",Falkenberg West,7052,"11",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
202012,"11100205",Wartenberg Süd,6095,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11100206",Wartenberg Nord,7609,"11",3,niedrig,5,negativ,3-,35,"Status niedrig , Dynamik negativ",gültig
202012,"11100307",Zingster Straße Ost,11690,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11100308",Zingster Straße West,9583,"11",3,niedrig,3,stabil,3+/-,33,"Status niedrig , Dynamik stabil",gültig
202012,"11100309",Mühlengrund,5825,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11200410",Malchower Weg,9998,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11200411",Hauptstraße,6856,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11200512",Orankesee,3898,"11",2,mittel,5,negativ,2-,25,"Status mittel , Dynamik negativ",gültig
202012,"11200513",Große-Leege-Straße,9897,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11200514",Landsberger Allee,15296,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11200515",Weiße Taube,4125,"11",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"11300616",Hohenschönhausener Straße,6058,"11",3,niedrig,3,stabil,3+/-,33,"Status niedrig , Dynamik stabil",gültig
202012,"11300617",Fennpfuhlpark,4292,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11300618",Storkower Bogen,3713,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11300619",Rudolf-Seiffert-Park,8422,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11300620",Fennpfuhl Ost,11266,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11300721",Herzbergstraße,5263,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11300722",Rathaus Lichtenberg,9901,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11300723",Bornitzstraße,2413,"11",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
202012,"11300724",Roedeliusplatz,3989,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11300725",Nibelungenviertel,9837,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11300826",Frankfurter Allee Süd,9956,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11400927",Victoriastadt,4218,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11400928",Nöldnerplatz,2359,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11400929",Weitlingkiez,16111,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11400930",Zachertstraße,4615,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11400931",Massower Straße,6764,"11",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
202012,"11401032",Rosenfelder Ring,5824,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11401033",Gensinger Straße,6756,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11401034",Tierpark,3195,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11401135",Dolgenseestraße,10139,"11",2,mittel,5,negativ,2-,25,"Status mittel , Dynamik negativ",gültig
202012,"11401136",Volkradstraße,8155,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11401137",Erieseering,8708,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11501238",Rummelsburg,4244,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11501339",Karlshorst West,10346,"11",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"11501340",Karlshorst Nord,10640,"11",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"11501341",Karlshorst Süd,7252,"11",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"12100101",Letteplatz,10985,"12",3,niedrig,3,stabil,3+/-,33,"Status niedrig , Dynamik stabil",gültig
202012,"12100102",Hausotterplatz,9986,"12",3,niedrig,3,stabil,3+/-,33,"Status niedrig , Dynamik stabil",gültig
202012,"12100103",Breitkopfbecken,7702,"12",3,niedrig,3,stabil,3+/-,33,"Status niedrig , Dynamik stabil",gültig
202012,"12100204",Schäfersee,8869,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12100205",Teichstraße,14057,"12",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
202012,"12100206",Humboldtstraße,4661,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12200307",Reinickes Hof,2753,"12",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
202012,"12200308",Meller Bogen,5667,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12200309",Scharnweberstraße,10629,"12",4,sehr niedrig,1,positiv,4+,41,"Status sehr niedrig , Dynamik positiv",gültig
202012,"12200310",Klixstraße,8270,"12",4,sehr niedrig,3,stabil,4+/-,43,"Status sehr niedrig , Dynamik stabil",gültig
202012,"12200411",Schumacher-Quartier,393,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12200412",Waldidyll/Flughafensee,6355,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12200413",Tegel Süd,8091,"12",3,niedrig,3,stabil,3+/-,33,"Status niedrig , Dynamik stabil",gültig
202012,"12200414",TXL,1428,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12200515",Alt-Tegel,10959,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12400616",Konradshöhe/Tegelort,6011,"12",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"12400617",Alt-Heiligensee,6871,"12",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"12400618",Heiligensee Nord,3764,"12",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"12400619",Heiligensee,7730,"12",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"12400720",Frohnau West,8662,"12",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"12400721",Frohnau Ost,8027,"12",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"12400722",Hermsdorf West,8608,"12",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"12400723",Hermsdorf Ost/Waldsee,8118,"12",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"12500824",Ziekowstraße/Freie Scholle,9665,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12500825",Borsigwalde,6750,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12500926",Wittenau Mitte,5065,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12500927",Wittenau Nord,6434,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12500928",Waidmannslust,5166,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12500929",Lübars,5160,"12",1,hoch,3,stabil,1+/-,13,"Status hoch , Dynamik stabil",gültig
202012,"12500930",Wittenau Süd,9936,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12601031",Lübarser Straße,3310,"12",2,mittel,3,stabil,2+/-,23,"Status mittel , Dynamik stabil",gültig
202012,"12601032",Rollbergesiedlung,5922,"12",4,sehr niedrig,3,stabil,4+/-,43,"Status sehr niedrig , Dynamik stabil",gültig
202012,"12601133",Treuenbrietzener Straße,11610,"12",4,sehr niedrig,3,stabil,4+/-,43,"Status sehr niedrig , Dynamik stabil",gültig
202012,"12601134",Märkisches Zentrum,14722,"12",4,sehr niedrig,3,stabil,4+/-,43,"Status sehr niedrig , Dynamik stabil",gültig
202012,"12601235",Dannenwalder Weg,10656,"12",4,sehr niedrig,3,stabil,4+/-,43,"Status sehr niedrig , Dynamik stabil",gültig
202012,"12601236",Schorfheidestraße,3131,"12",2,mittel,1,positiv,2+,21,"Status mittel , Dynamik positiv",gültig
