ZEIT,PLR_ID,PLR_NAME,EW,BEZ_ID,KI_01,KI_01_SD_GR,KI_01_AG_GR,KI_02,KI_02_SD_GR,KI_02_AG_GR,KI_03,KI_03_SD_GR,KI_03_AG_GR,KI_04,KI_04_SD_GR,KI_04_AG_GR,KI_05,KI_05_SD_GR,KI_05_AG_GR,KI_16,KI_16_SD_GR,KI_16_AG_GR,KI_06,KI_06_SD_GR,KI_06_AG_GR,KI_17,KI_17_SD_GR,KI_17_AG_GR,KI_07,KI_07_SD_GR,KI_07_AG_GR,KI_08,KI_08_AG_GR,KI_14,KI_14_SD_GR,KI_14_AG_GR,KI_15,KI_15_SD_GR,KI_15_AG_GR,KI_09,KI_09_AG_GR,KI_10,KI_10_SD_GR,KI_10_AG_GR,KI_11,KI_11_AG_GR,KI_12,KI_12_SD_GR,KI_12_AG_GR,KI_13,KI_13_SD_GR,KI_13_AG_GR,KOM
202012,"07070706",Horstwalder Straße/Paplitzer Straße,3859,"07",,,,,,,,,,,,,,,,,,,,,,,,,,,,10.99,2,1.88,2,3,40.81,2,3,,,,,,,,,,,,,,gültig
202012,"07070707",Wittelsbacherstraße,2964,"07",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.3,4,5,50.8,4,5,,,,,,,,,,,,,,gültig
202012,"08010115",Hasenheide,1010,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.61,2,2,40.77,2,3,,,,,,,,,,,,,,gültig
202012,"08010116",Wissmannstraße,3542,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,2,1.52,1,2,34.98,2,1,,,,,,,,,,,,,,gültig
202012,"08010117",Schillerpromenade,15688,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,2,1.62,2,2,34.36,2,1,,,,,,,,,,,,,,gültig
202012,"08010118",Silbersteinstraße,12240,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,9.58,2,1.4,1,1,30.37,1,1,,,,,,,,,,,,,,gültig
202012,"08010211",Flughafenstraße,9668,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,7.37,2,1.56,1,2,34.82,2,1,,,,,,,,,,,,,,gültig
202012,"08010212",Rollberg,7451,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,68.21,6,1.22,1,1,31.15,1,1,,,,,,,,,,,,,,gültig
202012,"08010213",Körnerpark,12288,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07,2,1.53,1,2,33.12,2,1,,,,,,,,,,,,,,gültig
202012,"08010214",Glasower Straße,8524,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,2,1.42,1,1,30.12,1,1,,,,,,,,,,,,,,gültig
202012,"08010301",Reuterkiez,27007,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,2,1.64,2,2,36.66,2,2,,,,,,,,,,,,,,gültig
202012,"08010302",Bouchéstraße,3868,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.9,2,3,36.54,2,2,,,,,,,,,,,,,,gültig
202012,"08010303",Donaustraße,8264,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,2,1.54,1,2,33.4,2,1,,,,,,,,,,,,,,gültig
202012,"08010404",Rixdorf,23011,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66,2,1.55,1,2,34.35,2,1,,,,,,,,,,,,,,gültig
202012,"08010405",Hertzbergplatz,8811,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,1,1.67,2,2,34.18,2,1,,,,,,,,,,,,,,gültig
202012,"08010406",Treptower Straße Nord,7100,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,2,1.47,1,1,29.25,1,1,,,,,,,,,,,,,,gültig
202012,"08010407",Gewerbegebiet Ederstraße,777,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,3,1.76,2,3,35.88,2,2,,,,,,,,,,,,,,gültig
202012,"08010508",Weiße Siedlung,5767,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,6.38,2,1.63,2,2,26.03,1,1,,,,,,,,,,,,,,gültig
202012,"08010509",Schulenburgpark,9172,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,37.02,4,1.26,1,1,27.16,1,1,,,,,,,,,,,,,,gültig
202012,"08010510",Gewerbegebiet Köllnische Heide,448,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.05,1,1,27.69,1,1,,,,,,,,,,,,,,gültig
202012,"08020619",Buschkrugallee Nord,11672,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18,2,1.47,1,1,29.79,1,1,,,,,,,,,,,,,,gültig
202012,"08020620",Tempelhofer Weg,9329,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,26.21,3,1.59,2,2,32.76,2,1,,,,,,,,,,,,,,gültig
202012,"08020621",Mohriner Allee Nord,2341,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.06,2,4,45.58,2,4,,,,,,,,,,,,,,gültig
202012,"08020622",Parchimer Allee,14254,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,2,1.74,2,2,35.39,2,2,,,,,,,,,,,,,,gültig
202012,"08020623",Ortolanweg,1253,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.55,1,2,34.7,2,1,,,,,,,,,,,,,,gültig
202012,"08020624",Britzer Garten,1404,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.88,2,3,39.05,2,2,,,,,,,,,,,,,,gültig
202012,"08020625",Handwerker-Siedlung,3321,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27,2,1.98,2,3,40.15,2,3,,,,,,,,,,,,,,gültig
202012,"08020726",Buckow West,8320,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,3,1.87,2,3,40.23,2,3,,,,,,,,,,,,,,gültig
202012,"08020727",Buckow Mitte,11578,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,2,1.89,2,3,38.41,2,2,,,,,,,,,,,,,,gültig
202012,"08020728",Buckow Ost,8698,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,3,1.77,2,3,37.06,2,2,,,,,,,,,,,,,,gültig
202012,"08030829",Gropiusstadt Nord,12534,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.61,2,2,34.1,2,1,,,,,,,,,,,,,,gültig
202012,"08030830",Gropiusstadt Süd,7303,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.63,2,2,38.4,2,2,,,,,,,,,,,,,,gültig
202012,"08030831",Gropiusstadt Ost,17754,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,60.76,6,1.62,2,2,33.52,2,1,,,,,,,,,,,,,,gültig
202012,"08040932",Goldhähnchenweg,2834,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,32.25,4,1.9,2,3,36.95,2,2,,,,,,,,,,,,,,gültig
202012,"08040933",Vogelviertel Süd,4103,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95,2,1.95,2,3,40.93,2,3,,,,,,,,,,,,,,gültig
202012,"08040934",Vogelviertel Nord,2661,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,7.93,2,1.95,2,3,42.72,2,3,,,,,,,,,,,,,,gültig
202012,"08041035",Blumenviertel,8264,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,1,1.99,2,3,44.61,2,3,,,,,,,,,,,,,,gültig
202012,"08041036",Zittauer Straße,6844,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,6.51,2,2.06,2,4,44.17,2,3,,,,,,,,,,,,,,gültig
202012,"08041037",Alt-Rudow,9997,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31,2,1.96,2,3,41.01,2,3,,,,,,,,,,,,,,gültig
202012,"08041038",Waßmannsdorfer Chaussee,7118,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,2,2,4,44.18,2,3,,,,,,,,,,,,,,gültig
202012,"08041039",Frauenviertel,3776,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,12.73,2,1.54,1,2,32.82,2,1,,,,,,,,,,,,,,gültig
202012,"08041040",Waltersdorfer Chaussee Ost,7951,"08",,,,,,,,,,,,,,,,,,,,,,,,,,,,29.43,3,1.82,2,3,38.5,2,2,,,,,,,,,,,,,,gültig
202012,"09010101",Elsenstraße,13104,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,16.81,3,1.58,1,2,35.71,2,2,,,,,,,,,,,,,,gültig
202012,"09010102",Am Treptower Park Nord,63,"09",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,ungültig (EW unter 300)
202012,"09010201",Am Treptower Park Süd,4375,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,21.24,3,1.87,2,3,39.72,2,2,,,,,,,,,,,,,,gültig
202012,"09010202",Köpenicker Landstraße,6924,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,3,1.95,2,3,34.99,2,1,,,,,,,,,,,,,,gültig
202012,"09010301",Baumschulenstraße,15796,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,10.11,2,1.91,2,3,36.83,2,2,,,,,,,,,,,,,,gültig
202012,"09010302",Späthsfelde,3098,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,6.06,2,1.76,2,3,39.22,2,2,,,,,,,,,,,,,,gültig
202012,"09010401",Johannisthal West,8480,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,3,1.95,2,3,37.87,2,2,,,,,,,,,,,,,,gültig
202012,"09010402",Johannisthal Ost,11480,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,25.42,3,1.79,2,3,39.28,2,2,,,,,,,,,,,,,,gültig
202012,"09020501",Oberschöneweide West,7535,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,11.08,2,1.55,1,2,34.41,2,1,,,,,,,,,,,,,,gültig
202012,"09020502",Oberschöneweide Ost,16103,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,34.09,4,1.78,2,3,35.54,2,2,,,,,,,,,,,,,,gültig
202012,"09020601",Schnellerstraße,9424,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,15.01,3,1.64,2,2,35.21,2,2,,,,,,,,,,,,,,gültig
202012,"09020602",Oberspree,3580,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,4,1.92,2,3,36.72,2,2,,,,,,,,,,,,,,gültig
202012,"09020701",Adlershof West,3059,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,24.57,3,1.17,1,1,30.29,1,1,,,,,,,,,,,,,,gültig
202012,"09020702",Adlershof Ost,17151,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,18.27,3,1.85,2,3,37.87,2,2,,,,,,,,,,,,,,gültig
202012,"09020801",Spindlersfeld,3061,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56,5,2.09,3,4,39.31,2,2,,,,,,,,,,,,,,gültig
202012,"09020802",Köllnische Vorstadt,8292,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,4,1.83,2,3,35.45,2,2,,,,,,,,,,,,,,gültig
202012,"09030901",Dorf Altglienicke,14458,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,11.96,2,1.9,2,3,41.53,2,3,,,,,,,,,,,,,,gültig
202012,"09030902",Wohngebiet II,5660,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,76.27,6,1.69,2,2,31.44,1,1,,,,,,,,,,,,,,gültig
202012,"09030903",Kölner Viertel,8169,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3,5,1.54,1,2,36.16,2,2,,,,,,,,,,,,,,gültig
202012,"09031001",Bohnsdorf,13167,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,12.26,2,2,2,3,41.52,2,3,,,,,,,,,,,,,,gültig
202012,"09031101",Grünau,7217,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,2,1.92,2,3,41.43,2,3,,,,,,,,,,,,,,gültig
202012,"09031201",Karolinenhof,1871,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.22,4,4,51.45,4,5,,,,,,,,,,,,,,gültig
202012,"09031202",Schmöckwitz/Rauchfangswerder,2571,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.19,3,4,50.93,4,5,,,,,,,,,,,,,,gültig
202012,"09041301",Kietzer Feld/Nachtheide,14506,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,22.89,3,2.15,3,4,40.34,2,3,,,,,,,,,,,,,,gültig
202012,"09041302",Wendenschloß,1911,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,1,2.2,3,4,52.9,4,5,,,,,,,,,,,,,,gültig
202012,"09041401",Allende I,4802,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06,4,1.8,2,3,40.93,2,3,,,,,,,,,,,,,,gültig
202012,"09041402",Allende II,1569,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.98,2,3,39.63,2,2,,,,,,,,,,,,,,gültig
202012,"09041501",Altstadt Kietz,7980,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,50.87,5,1.79,2,3,35.69,2,2,,,,,,,,,,,,,,gültig
202012,"09041601",Müggelheim,6867,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.07,2,4,46.67,3,4,,,,,,,,,,,,,,gültig
202012,"09051701",Hirschgarten,4062,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,37.22,4,2.08,2,4,39.28,2,2,,,,,,,,,,,,,,gültig
202012,"09051702",Bölschestraße,14947,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,23.84,3,2.01,2,4,40.71,2,3,,,,,,,,,,,,,,gültig
202012,"09051801",Rahnsdorf/Hessenwinkel,9856,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74,2,2.08,2,4,47.6,3,4,,,,,,,,,,,,,,gültig
202012,"09051901",Dammvorstadt,11733,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,2,1.91,2,3,41.86,2,3,,,,,,,,,,,,,,gültig
202012,"09052001",Köpenick Nord,13294,"09",,,,,,,,,,,,,,,,,,,,,,,,,,,,10.46,2,2.24,4,4,42.67,2,3,,,,,,,,,,,,,,gültig
202012,"10010101",Marzahn West,5709,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,93.98,6,1.92,2,3,32.83,2,1,,,,,,,,,,,,,,gültig
202012,"10010102",Havemannstraße,18613,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,51.17,5,1.84,2,3,32.19,2,1,,,,,,,,,,,,,,gültig
202012,"10010203",Gewerbegebiet Bitterfelder Straße,1262,"10",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,ungültig (Ausreißer)
202012,"10010204",Wuhletalstraße,10586,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,21.54,3,1.98,2,3,33.04,2,1,,,,,,,,,,,,,,gültig
202012,"10010205",Marzahn Ost,8198,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,3,1.99,2,3,35.18,2,2,,,,,,,,,,,,,,gültig
202012,"10010206",Ringkolonnaden,17316,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3,2.09,3,4,36.14,2,2,,,,,,,,,,,,,,gültig
202012,"10010207",Marzahner Promenade,10782,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,56.23,5,1.96,2,3,34.71,2,1,,,,,,,,,,,,,,gültig
202012,"10010308",Marzahner Chaussee,2228,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,23.41,3,2.03,2,4,42.36,2,3,,,,,,,,,,,,,,gültig
202012,"10010309",Springpfuhl,14860,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,31.62,4,2.12,3,4,35.92,2,2,,,,,,,,,,,,,,gültig
202012,"10010310",Alt-Marzahn,18273,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66,3,2.07,2,4,37.57,2,2,,,,,,,,,,,,,,gültig
202012,"10010311",Landsberger Tor,3681,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,24.84,3,1.47,1,1,36.16,2,2,,,,,,,,,,,,,,gültig
202012,"10020412",Alte Hellersdorfer Straße,7171,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,23.87,3,1.36,1,1,31.12,1,1,,,,,,,,,,,,,,gültig
202012,"10020413",Gut Hellersdorf,16168,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,48.02,5,1.61,2,2,32.56,2,1,,,,,,,,,,,,,,gültig
202012,"10020414",Helle Mitte,1716,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.45,1,1,31.18,1,1,,,,,,,,,,,,,,gültig
202012,"10020415",Hellersdorfer Promenade,6503,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93,4,1.62,2,2,29.82,1,1,,,,,,,,,,,,,,gültig
202012,"10020416",Böhlener Straße,5929,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,2,1.73,2,2,31.41,1,1,,,,,,,,,,,,,,gültig
202012,"10020517",Adele-Sandrock-Straße,9975,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,4,2.11,3,4,37.05,2,2,,,,,,,,,,,,,,gültig
202012,"10020518",Schleipfuhl,5317,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,99.61,6,1.32,1,1,30.79,1,1,,,,,,,,,,,,,,gültig
202012,"10020519",Boulevard Kastanienallee,6111,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.81,2,3,29.78,1,1,,,,,,,,,,,,,,gültig
202012,"10020620",Kaulsdorf Nord II,3465,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,2,2.13,3,4,34.73,2,1,,,,,,,,,,,,,,gültig
202012,"10020621",Gelbes Viertel,6342,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,86.28,6,1.42,1,1,32.22,2,1,,,,,,,,,,,,,,gültig
202012,"10020622",Kaulsdorf Nord I,8919,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,6.89,2,2.01,2,4,32.35,2,1,,,,,,,,,,,,,,gültig
202012,"10020623",Rotes Viertel,6487,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,83.75,6,1.56,1,2,35.92,2,2,,,,,,,,,,,,,,gültig
202012,"10030724",Oberfeldstraße,7805,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,2,2.07,2,4,44.91,2,3,,,,,,,,,,,,,,gültig
202012,"10030725",Buckower Ring,6952,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,4,1.96,2,3,35.44,2,2,,,,,,,,,,,,,,gültig
202012,"10030726",Alt-Biesdorf,3938,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,3,1.81,2,3,38.16,2,2,,,,,,,,,,,,,,gültig
202012,"10030727",Biesdorf Süd,10260,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.99,2,3,44.81,2,3,,,,,,,,,,,,,,gültig
202012,"10040828",Kaulsdorf Nord,7807,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,2,2.03,2,4,45.41,2,4,,,,,,,,,,,,,,gültig
202012,"10040829",Alt-Kaulsdorf,3868,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.93,2,3,42.52,2,3,,,,,,,,,,,,,,gültig
202012,"10040830",Kaulsdorf Süd,7733,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,1,2.14,3,4,47.75,3,4,,,,,,,,,,,,,,gültig
202012,"10040931",Mahlsdorf Nord,9921,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,1,2.08,2,4,45.76,2,4,,,,,,,,,,,,,,gültig
202012,"10040932",Alt-Mahlsdorf,4457,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,2,2,2,3,44.79,2,3,,,,,,,,,,,,,,gültig
202012,"10040933",Mahlsdorf Süd,15379,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.15,3,4,47.89,3,4,,,,,,,,,,,,,,gültig
202012,"11010101",Dorf Malchow,649,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,28.82,3,1.47,1,1,31.37,1,1,,,,,,,,,,,,,,gültig
202012,"11010102",Dorf Wartenberg,2653,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,2,2.1,3,4,45.44,2,4,,,,,,,,,,,,,,gültig
202012,"11010103",Dorf Falkenberg,2189,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19,4,1.56,1,2,36.88,2,2,,,,,,,,,,,,,,gültig
202012,"11010204",Falkenberg Ost,8986,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,54.25,5,1.85,2,3,32.49,2,1,,,,,,,,,,,,,,gültig
202012,"11010205",Falkenberg West,7052,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,44.15,4,1.86,2,3,32.86,2,1,,,,,,,,,,,,,,gültig
202012,"11010206",Wartenberg Süd,6095,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,6,2,2,3,33.24,2,1,,,,,,,,,,,,,,gültig
202012,"11010207",Wartenberg Nord,7609,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,91.63,6,1.89,2,3,29.46,1,1,,,,,,,,,,,,,,gültig
202012,"11010308",Zingster Straße Ost,11690,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,36.26,4,1.84,2,3,33.32,2,1,,,,,,,,,,,,,,gültig
202012,"11010309",Zingster Straße West,9583,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,88.07,6,1.87,2,3,32.73,2,1,,,,,,,,,,,,,,gültig
202012,"11010310",Mühlengrund,5825,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32,2,2.08,3,4,37.83,2,2,,,,,,,,,,,,,,gültig
202012,"11020411",Malchower Weg,9998,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,38.84,4,1.82,2,3,38.02,2,2,,,,,,,,,,,,,,gültig
202012,"11020412",Hauptstraße,6856,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38,4,1.84,2,3,33.93,2,1,,,,,,,,,,,,,,gültig
202012,"11020513",Orankesee,3898,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,23.39,3,1.68,2,2,38.39,2,2,,,,,,,,,,,,,,gültig
202012,"11020514",Große-Leege-Straße,9897,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,48.71,5,1.88,2,3,35.84,2,2,,,,,,,,,,,,,,gültig
202012,"11020515",Landsberger Allee,15296,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,33.47,4,1.82,2,3,34.61,2,1,,,,,,,,,,,,,,gültig
202012,"11020516",Weiße Taube,4125,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.71,2,2,38.55,2,2,,,,,,,,,,,,,,gültig
202012,"11030617",Hohenschönhausener Straße,6058,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,25.94,3,1.93,2,3,32.55,2,1,,,,,,,,,,,,,,gültig
202012,"11030618",Fennpfuhl West,16427,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,31.12,4,1.95,2,3,34.93,2,1,,,,,,,,,,,,,,gültig
202012,"11030619",Fennpfuhl Ost,11266,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,27.37,3,1.88,2,3,33.27,2,1,,,,,,,,,,,,,,gültig
202012,"11030720",Herzbergstraße,6359,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,29.67,3,1.38,1,1,29.75,1,1,,,,,,,,,,,,,,gültig
202012,"11030721",Rüdigerstraße,25044,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,32.82,4,1.75,2,3,35.13,2,2,,,,,,,,,,,,,,gültig
202012,"11030824",Frankfurter Allee Süd,9956,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,49.83,5,1.87,2,3,33.26,2,1,,,,,,,,,,,,,,gültig
202012,"11040925",Victoriastadt,4218,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58,2,1.61,2,2,37.03,2,2,,,,,,,,,,,,,,gültig
202012,"11040926",Weitlingstraße,29849,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,25.66,3,1.88,2,3,36.54,2,2,,,,,,,,,,,,,,gültig
202012,"11041022",Rosenfelder Ring,5824,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28,2,1.82,2,3,37.05,2,2,,,,,,,,,,,,,,gültig
202012,"11041023",Gensinger Straße,6756,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,22.35,3,1.74,2,2,32.54,2,1,,,,,,,,,,,,,,gültig
202012,"11041027",Tierpark,3195,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,40.27,4,1.75,2,3,33.72,2,1,,,,,,,,,,,,,,gültig
202012,"11041128",Sewanstraße,27002,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,45.09,5,1.91,2,3,35.12,2,2,,,,,,,,,,,,,,gültig
202012,"11051229",Rummelsburg,4244,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,23.24,3,1.66,2,2,39.3,2,2,,,,,,,,,,,,,,gültig
202012,"11051330",Karlshorst West,10346,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,38.25,4,1.67,2,2,35.25,2,2,,,,,,,,,,,,,,gültig
202012,"11051331",Karlshorst Nord,10640,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,21.83,3,2.05,2,4,42.52,2,3,,,,,,,,,,,,,,gültig
202012,"11051332",Karlshorst Süd,7252,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,8.44,2,1.87,2,3,41.63,2,3,,,,,,,,,,,,,,gültig
202012,"12103115",Breitkopfbecken,7702,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,2,1.72,2,2,34.24,2,1,,,,,,,,,,,,,,gültig
202012,"12103116",Hausotterplatz,9986,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,1,1.5,1,2,30.44,1,1,,,,,,,,,,,,,,gültig
202012,"12103117",Letteplatz,10985,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,11.33,2,1.57,1,2,31.54,1,1,,,,,,,,,,,,,,gültig
202012,"12103218",Teichstraße,14057,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,2,1.63,2,2,32.09,1,1,,,,,,,,,,,,,,gültig
202012,"12103219",Schäfersee,8869,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,1,1.72,2,2,34.19,2,1,,,,,,,,,,,,,,gültig
202012,"12103220",Humboldtstraße,4661,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,1,2.03,2,4,36.51,2,2,,,,,,,,,,,,,,gültig
