PLR_ID,PLR_NAME,kita_count,kita_names
08100419,Treptower Straße Nord,4.0,"['Kita Wildenbruchstr. 25/Kitas SüdOst', 'Kita Treptower Straße', 'Kindertagesstätte Kleine Herzen', 'Die Kubis']"
08100520,Weiße Siedlung,1.0,['Ev. Kita Debora']
08100521,Schulenburgpark,5.0,"['Kita Drosselbartstr. 6/Kitas SüdOst', 'Kita Hänselstr. 6/Kitas SüdOst', 'Ev. Kita Tabea', 'FRÖBEL Kindergarten Highdechsen', 'Stadtteil-Kita High-Deck']"
08200622,Jahnstraße,5.0,"['Kita Bendastr.', 'Kita Hedwig und ihre Kräuterlehrlinge', 'Kita Regenbogen', 'Kindertagesstätte Evin', 'Kita Salam-Frieden 3']"
08200623,Park am Buschkrug,4.0,"['Kita Riesestr. 2-4/Kitas SüdOst', 'Lebenshilfe iKita', 'EKT Matschmonster', 'Haarlemer Str. 89 (FBO)']"
08200624,Tempelhofer Weg,5.0,"['Kita Sonnenkäfer', 'Kindertagesstätte Kinderplaneten', 'Kita Arielle 2', 'Elif und Emil I', 'Kita Arielle 4']"
08200725,Mohriner Allee Nord,1.0,['Kita Kleine Monster AG']
08200726,Hufeisensiedlung,6.0,"['Kita Britz Dorf', 'Kita Heiliger Schutzengel', 'Kinder- und Schülerladen Purzelbaum Britz', 'Kinder in Bewegung', 'Matschmonster II', 'Villa Frühlicht']"
08200727,Parchimer Allee Süd,8.0,"['Kita Grüner Weg 56/Kitas SüdOst', 'Kita Rappelkiste', 'Kita Paster-Behrens-Str. 81/Kitas SüdOst', 'Ev. Kita Hephatha', 'Kita der Kath. Kirchengem. Bruder Klaus', 'Ev. Kita Kirchenwichtel', 'Kita Ravelin', 'Kita Erdmännchen']"
08200728,Ortolanweg,1.0,['EKT Vereinigung für Jugendhilfe Berlin']
08200729,Britzer Garten,1.0,['EKT - Dinglhopper']
08200730,Handwerker-Siedlung,4.0,"['Ev. Kita Johann-Christoph-Blumhardt', 'Bärliner Bärchis Kita', 'Kita Familya', 'Schloss Undinchen']"
08200831,Buckow West,6.0,"['EKT - Kasperle', 'Kita Künheimer Weg', 'Kita Marienfelder Chaussee', 'Kita Igelschnecken-Igelkinder', 'Kindergarten Grashüpfer', 'Ev. Kita Neu-Buckow']"
08200832,Buckow Mitte,7.0,"['Kita An den Achterhöfen 1/Kitas SüdOst', 'Buckower Spatzen Bewegungskindergarten', 'Humanistische Kita Mäusevilla', 'Kita Rüsselbande', 'Kita Am Dorfteich', 'Kindergarten am Britzer Garten', 'FBO - Töpchiner Weg (FBO)']"
08200833,Buckow Ost,2.0,"['Kita Wildhüterweg 8/Kitas SüdOst', 'Humanistische Kita Landreiterweg']"
08300934,Gropiusstadt Nord-West,6.0,"['Ev. Kita Martin Luther King', 'EKT - Mieterinitiative HWS-Gropiusstadt', 'Kita Erdmännchen', 'Kita Erdmännchen 3', 'Villa Global/ Jugendamt Neukölln von Berlin (nur Sprachförderung)', 'Kinderland Gropiusstadt']"
08300935,Gropiusstadt Süd-West,5.0,"['Kita der Kath. Kirchengem. St. Dominicus', 'Ev. Kita Coretta King', 'IB-Kita, Internationaler Bund', 'Kita Lipschitzallee', 'Erdmännchen IV']"
08301036,Gropiusstadt Mitte,3.0,"['Kita Wutzkyallee 90/Kitas SüdOst', 'Ev. Kita Dreieinigkeit', 'Ev. Kita Regenbogen']"
08301037,Gropiusstadt Süd-Ost,5.0,"['Tabaluga Bewegungskindergarten', 'Kita Apfelsinenkiste/Ev. Kirchenkreis Neukölln', 'Kita Pretty World 4', 'Kleiner Fratz', 'Kleine Kapitäne Rudow']"
08401138,Goldhähnchenweg,,
08401139,Vogelviertel Süd,1.0,['Elif und Emil 3']
08401140,Vogelviertel Nord,2.0,"['Kita Die Möwe', 'Kita Ortolanweg 94/Kitas SüdOst']"
08401241,Blumenviertel,2.0,"['Kita Flurweg', 'Kita Piratennest']"
08401242,Zittauer Straße,4.0,"['Kita Till Eulenspiegel', 'EKT - ""Balou""', 'Kita Groß-Ziethener-Chaussee 144/Kitas SüdOst', 'Klein aber oho']"
08401243,Alt-Rudow,8.0,"['Kita Neudecker Weg 84/Kitas SüdOst', 'Kita der Kath. Kirchengem. St. Joseph', 'EKT Trollkinder', 'Kindergarten Sausewind', 'Kita Rudow', 'Kita Die kleinen Forscher', 'Kita Grashüpferchen Rudow', 'Kita Cheburashka Rudow']"
08401244,Waßmannsdorfer Chaussee,1.0,['Kita Knollstr. 73/Kitas SüdOst']
08401245,Frauenviertel,4.0,"['AWO Kita Die wilde 13', 'Kita Ursulinchen', 'Kinderladen flinke kids', 'Naturdetektive Kita Lieselotte']"
08401246,Waltersdorfer Chaussee Ost,2.0,"['Ev.Kita Momo Kirchenkreis Neukölln', 'Kindertagesstätte Chiquitito']"
09100101,Alt-Treptow,11.0,"['Kita Am Treptower Park 76/77/Kitas SüdOst', 'FRÖBEL Kindergarten Heureka', 'FRÖBEL Kindergarten Wirbelwind', 'Kita Am Karpfenteich', ""Kita Offensiv ' 91 - Bouchéstraße 25 A"", 'EKT Karl und Karla', 'Kita Pretty World', '2. Kita Pretty World', 'Elterninitiativ-Kita Kunger Küken', 'Kinderstube Abeona', 'Waldkita']"
09100202,Plänterwald West,2.0,"['Kita Greta and Friends', 'EKT Flitzpiepen']"
09100203,Plänterwald Ost,3.0,"['Kita Orionstraße', 'Kita Hummelflug', 'AWO Kita Spatzennest']"
09100304,Baumschulenweg West,9.0,"['Kita Dornbrunner Str. 17/Kitas SüdOst', 'Kita Heidemühler Weg', 'Kita Heidekampweg', 'Villa Klecks', 'Kleiner Fratz', 'Kleiner Fratz', 'Kita Die kleinen Entdecker', 'Kita Pirole', 'Kila Wilde Mö(h)re']"
09100305,Baumschulenweg Ost,4.0,"['Kita Die Traumfänger - Baumschulenweg', 'Kita Die Plänter/WeG gGmbH', 'Kita Arbolitos', 'Kita Arbolitos 2']"
09100306,Späthsfelde,1.0,['Kita Paradiesvögel GU Chris Gueffroy (FBO)']
09100407,Johannisthal West,5.0,"['Kita Sterndamm 214/214A/Kitas SüdOst', 'FRÖBEL Kindergarten-im-Grünen', 'KITA Springmäuse', 'Kita Am Haselbusch', 'Kita Gartenzwerge']"
09100408,Johannisthal Ost,8.0,"['Humanistische Kita Am Park', 'Kita Sternschnuppe', 'Kita Die wilden Knallerbsen', 'Kita Felix and Friends', 'Kita Groß-Berliner Damm', 'Kita Schwalbennest', 'Kita Smile', 'Vitale Großstadtmäuse IV']"
09100409,Landschaftspark Adlershof,3.0,"['Kita Melli-Beese-Haus', 'Kita am Flugplatz Johannisthal', 'Johannissterne']"
09200510,Helmholtz-Kiez,6.0,"['IB-Kita, Internationaler Bund', 'Kita Wattstr. 14/Kitas SüdOst', 'IB-Kita, Internationaler Bund', 'Kita Pretty World (3)', 'Kita Helmholtzstraße', 'Kitacampus Otto Krüger Zeile 4 / Helmholtzstr.']"
09200511,Griechischer Park,11.0,"['Kita Griechische Allee 21-25/Kitas SüdOst', 'EKT - WindFee', 'Kita der Ev. Kirchengem. Christuskirche Oberschöneweide', 'Kita Wilhelminenhofstraße', 'Kita Spreekinder', 'Kita Plönzwerge', 'Kita Ökolinos', 'Kita Zauberland gUG', 'Kita Traumschön', 'Kita Spreekinder 2', 'Kita Schöneweider Gören']"
09200512,Wuhlheide,5.0,"['Kita An der Wuhlheide 180/Kitas SüdOst', 'Kindertagesstätte Hl. Maria Magdalena', 'Kita Sonnentropfen', 'Kita Wuhlmäuse', 'Kita Waldwurzelzwerge']"
09200613,Bahnhof Schöneweide,9.0,"['Kita Sonnenstrahl der Ev.KG Niederschöneweide', 'Kita Spreeknirpse', 'freude Kita Niederschöneweide', 'FREUDE Kita Niederschöneweide 2', 'Kita Niederschöneweide 3', 'Kita Matschpiraten', 'Kita im Fenngarten', 'Freude Kita Niederschöneweide 4', 'Freude Kita Niederschöneweide 5']"
09200614,Oberspree,6.0,"['Mosaik Kita', 'Humanistische Kita Dreikäsehoch', 'Kindergarten der Freien Waldorfschule Berlin-Südost', 'Kita Wirbelwind', 'Kreativitätskindertagesstätte Treptow', 'Kita Adlerküken']"
09200715,Wista,5.0,"['Am Studio 5 / Kitas SüdOst', 'FRÖBEL Kindergarten Campus Kids', 'Montessori Kinderhaus Bienennest', 'Kita Familya Adlershof', 'BIP Kreativitätskita am Campus']"
09200716,Dörpfeldstraße West,7.0,"['Humanistische Kita Adlershofer Marktspatzen', 'Kita der Ev. Kirchengem. Adlershof', 'Kita Moissistraße', 'Kita Vitale Großstadtmäuse II', 'Kita Naturspatzen', 'Kita Kleefalter', 'Kita Sokuki']"
09200717,Dörpfeldstraße Ost,2.0,"['AWO Kita Sonnenkinder', 'DASI Kita Adlershof']"
09200818,Spindlersfeld,2.0,"['Kita Knirpsenbude', 'Kids & Pets Spindlersfeld']"
09200819,Köllnische Vorstadt,7.0,"['Kita Mahlower Str. 5-7/Kitas SüdOst', 'Zwergenstübchen', 'IB-Kita, Internationaler Bund', 'Evangelische Kindertagesstätte (R) Köpenick', 'KITA Die kleinen Füchse', 'Kita Eulenkinder', 'Kita Vorstadtknirpse']"
09300920,Dorf Altglienicke,11.0,"['Kita der Ev. Kirchengem. Altglienicke', 'Kita Zur Teutonenburg', 'Kita Vier Jahreszeiten', 'Kita Rudower Straße', 'Kinderzeit', 'Kleiner Fratz', 'Villa Moosmutzel', 'Kita im Familienbegegnungszentrum (FBZ)', 'Kita Jung-Kleen-Icke', 'Kita Peene Kapitäne', 'Kita Schönefelder Chaussee']"
09300921,Preußen Siedlung,,
09300922,Kosmos Viertel,5.0,"['Kita Venusstraße 59 / Kitas SüdOst', 'Kita Sonnenschein', 'Kita Im Kosmosviertel', 'CJD Kita an der Milchstraße', 'Freude Kita Süd-Ost Altglienicke']"
09300923,Kölner Viertel,5.0,"['FREUDE Kita Altglienicke', 'Kita Krümelnest', 'Kita am Wegabogen', 'Kita Nippeserstr. 20/Kitas SüdOst', 'EKT - Kinderland ""Biene Maja""']"
09301024,Falkenberg,3.0,"[""Kita Offensiv' 91/Haus-Nr. 56"", 'Kita Richterstr. 2a/Kitas SüdOst', 'Kleiner Fratz']"
09301025,Alt-Bohnsdorf,5.0,"['Evangelischer Forscherkindergarten Apfelbäumchen', 'Humanistische Kita Gartenstadtfrösche', 'Kleiner Fratz', 'Kita Seepferdchen', 'Kita Traumzauberwald']"
09301126,Grünau,7.0,"['Kita Traumhaus', 'Kita Waldspielhaus', ""Kita Offensiv' 91/Wassersportallee 4"", 'Kita Grüne Aue', 'Kita Pirateninsel', 'Kita Admiralfalter', 'Kita an der Dahme']"
09301227,Karolinenhof,1.0,['Kleiner Fratz']
09301228,Schmöckwitz/Rauchfangswerder,3.0,"['Kita der Ev. Kirchengem. Schmöckwitz', 'EKT - Kleine Fische-ganz groß', 'Kita Kleine Stadtdrachen']"
09401329,Kietzer Feld/Nachtheide,4.0,"['Kita Pusteblume', 'Kneipp-Kita Pfeffermäuse', 'Montessori Kinderhaus', 'Die Drei Affen 2']"
09401330,Wendenschloß,1.0,['Villa Bunterkunt']
09401431,Allende I,2.0,"[""Kita Offensiv' 91/Pablo-Neruda-Str. 12 -13"", 'IntegrationsKITA Hand in Hand']"
09401432,Siedlung Kämmereiheide,,
09401433,Allende II,2.0,"['Humanistische Kita Rappelkiste', 'Bude-Kids']"
09401534,Altstadt Köpenick,8.0,"['Kita Spitzerstr. 8/Kitas SüdOst', 'Kita Landjägerstr. 7/9/Kitas SüdOst', 'Kinderhaus kleine Entdecker', 'Kita Kleine Helden Köpenick', 'Kita Zauberblümchen', 'EKT Altstadtkrokodile', 'Freude Kita Köpenick', 'Kita Rumpelbude']"
09401635,Müggelheim,3.0,"['Kita Alt Müggelheim 10/Kitas SüdOst', 'Kita Müggelstern', 'Kita Müggelbande']"
09501736,Hirschgarten,3.0,"['KITA Schneckenhaus', 'Kita Glückszeile', 'Kita Frida']"
09501737,Alt-Friedrichshagen,12.0,"['EKT Frühling-Sommer-Herbst-Winter', 'Kita Bölschestr. 29/Kitas SüdOst', 'EKT - Müggelräuber', 'AWO Kita Müggelzwerge', 'Kita der Ev. Kirchengem. Berlin-Friedrichshagen', 'Kita Emrichstr. 51/Kitas SüdOst', 'EKT Friedrichshagener Kinderladen', 'DASI Kita Friedrichshagen', 'Kindergarten Unser Haus', 'Kita Traumzauberland', 'THOLP Kindergarten', 'Kita Friedrichshagen']"
09501838,Rahnsdorf,10.0,"['Kita Erknerstr. 46/Kitas SüdOst', 'Kita in der Mansarde', 'KITA Eichkater', 'Evangelischer Kindergarten ""Arche Noah""', 'Kita Kinder in Bewegung (KiB)', 'Kita Rahnsdorfer Spatzen', 'Kita am Wald', 'Kita Schönblick', 'Kita Die Inselzwerge', 'FRÖBEL-Kindergarten ""Seewinkel""']"
09501939,Bahnhofstraße,5.0,"['Kita St. Josefsstift', 'Kita FindeFuchs', 'Bewegte Kita', 'Kita Kinderstube', 'Kita Weltenbummler']"
09501940,Güterbahnhof Köpenick,3.0,"['EKT Rabenkinder', 'BOOT-Kita Puchanstraße', 'Kita Hoppelhasen']"
09501941,Friedrichshagener Straße,3.0,"['Schwanenkita', 'Kita Friedrichshagener Str.', 'Evangelische Kindertagesstätte (G) Köpenick']"
09502042,Mittelheide,2.0,"['EKT Die Grünspechte', 'Kita Uhlenhorster Str. 27/Kitas SüdOst']"
09502043,Dammheide,3.0,"['Kita Kaulsdorfer Str. 313/315/Kitas SüdOst', 'Kita Wirsi-Kids', 'Kita Wuhlekinder']"
10100101,Marzahn West,2.0,"['Kita Kiek mal Standort 2', 'Humanistische Kita Knirpsenstadt am Glitzerbach']"
10100102,Rosenbecker Straße,3.0,"['Kita Kiek mal Standort 1', 'Kita ""Am Stadtrand""', 'Kita Händchenklein']"
10100103,Wittenberger Straße,2.0,"['Kita Irgendwie Anders', 'Kita Reggio-Kinderhaus/Kigä NordOst']"
10100104,Golliner Straße,6.0,"['Kita Montessori-Kinderhaus', 'Kita Windlicht', 'Bunte Kinderwelt', 'Kita Jahresuhr', 'Kita Rabennest', 'Montessori Kinderhaus heilpädagogische Gruppe']"
10100205,Gewerbegebiet Bitterfelder Straße,2.0,"['Gemeinschaftsunterkunft Bitterfelder Str. (FBO)', 'Manege - Kita Bernhard Bosch']"
10100206,Wuhletalstraße,5.0,"['Kita Schleusinger Straße', 'Kita Wuhlehopser', 'Kita Kunterbunt', 'Kita Zwergenoase/Kigä NordOst', 'M3+ JFE (nur Sprachförderung)']"
10100207,Ahrensfelder Berge,2.0,"['Kita Die Bergzwerge', 'Kita Regenbogeninsel']"
10100208,Bürgerpark,4.0,"['Kita Kreuz und Quer', 'Kita Walter-Felsenstein-Str. 39/41/Kigä NordOst', 'Kleine Wunder', 'Kita Händchenklein']"
10100209,Lea-Grundig-Straße,4.0,"['Kindertagesstätte Märchenhaus', 'Kita Goldfischchen', '""Schwalbennest""', 'Kita Putzmunter']"
10100210,Marzahner Promenade,6.0,"['Mini Knirpse', 'Kita Multitalent', 'Kleiner Fratz', 'Kita Kinderhaus Katz und Maus/Kigä NordOst', 'Kita Knirpsenhaus', 'Humanistisches Familienhaus Felix']"
10100311,Marzahner Chaussee,1.0,['Kita Marzahner Chaussee']
10100312,Springpfuhl,9.0,"['Kita Akazieninsel', 'Die Senfkörner', 'Kita Notenhopser', 'Kita Spatzennest/Kigä NordOst', 'Kita Kleine Kosmonauten', 'Kinderwelten Akaziengrund (FBO)', 'Kita Raupe Nimmersatt', 'Kita ""Murtzaner Ring""', 'Kita Mosaik']"
10100313,Alt-Marzahn,3.0,"['Kita Teremok', 'Gemeinschaftsunterkunft Paul-Schwenk-Str. (FBO)', 'Evangelischer Dorfkindergarten']"
10100314,Auersbergstraße,2.0,"['Kita Kinderstube', 'Kita Tausendfuß/Kigä NordOst']"
10100315,Bärenstein,2.0,"['Kita Kienberg-Krabben', 'Kita Hummelburg']"
10100316,Landsberger Tor,3.0,"['Kita Abenteuerland', 'Kitaladen Jugendwerk Aufbau Ost', 'Kita Kleine Kapitäne Marzahn']"
10200417,Zossener Straße,4.0,"['Kita Taffy', 'Kita Traumzauberhaus', 'Kita Alte Hellersdorfer Straße', 'Kita Warumka']"
10200418,Kyritzer Straße,2.0,"['BOOT-Kita Wummelbude', 'Kita Grünschnabel']"
10200419,Havelländer Ring,2.0,"['Humanistische Kita Kastanienallee', 'Kita Stendaler Str. 29']"
10200420,Gut Hellersdorf,4.0,"['BOOT-Kita Haus Lach und Krach', 'Kita Kastanienknirpse', 'JFE JOKER (nur Sprachförderung)', 'Kita Cottbusser Platz']"
10200421,Helle Mitte,1.0,['Gemeinschaftsunterkunft Kokoschkastr. 4 (nur Sprachförderung)']
10200422,Hellersdorfer Promenade,4.0,"['Kita Am Beerenpfuhl', 'Kita ARTi', 'Kita kleine Kapitäne', 'Himpelchen & Pimpelchen']"
10200423,Böhlener Straße,5.0,"['Kita Weißenfelserstraße', 'Kita Spielhaus', 'Kita KINDERINSEL', 'Kita Galileo', 'Kita Torgauer Straße']"
10200524,Adele-Sandrock-Straße,4.0,"['BOOT-Kita Am Kirschbaum', 'Kita Blumentraum', 'Kita Helles Nest', 'Kita in der Gemeinschaftsunterkunft AKS (FBO)']"
10200525,Schleipfuhl,2.0,"['""Naseweis""', 'Humanistische Kita Zum Hasenhügel']"
10200526,Boulevard Kastanienallee,5.0,"['Kita Springmäuse', 'Ev. Regenbogenkita', 'Kita KINDERPLANET', 'Segelfalter (FBO)', 'Kita ARTur']"
10200627,Am Kienberg,1.0,['Modularer Kita Bau']
10200628,Neue Grottkauer Straße,5.0,"['Kita Happy-Hippo-Land/Kigä NordOst', 'dreieins-Kindertagesstätte Berlin Kaulsdorf', 'Kindertagesstätte Märchenland', 'Kita Wunderwelt', 'dreieins bilinguale Kindertagesstätte Berlin-Kaulsdorf (d/e)']"
10200629,Teterower Ring,4.0,"['BOOT-Kita Spatzenhaus', 'Kita Baumelbaum', 'Kita Eigensinn', 'Kita Elementa']"
10200630,Cecilienplatz,1.0,['Kita Rappelkiste']
10300731,Oberfeldstraße,4.0,"['Kita Biesdorfer Kindertagesstätte Sonne', 'Kita Oberfeldstraße', 'Kita Die Senfkörner II', 'Kita Igelgarten/Kigä NordOst']"
10300732,Buckower Ring,6.0,"['Kita Hasenburg', 'Dussmann Kulturkindergarten am Unfallkrankenhaus Berlin', 'Kita Traumland', 'Kita Gartenkinder', 'Kita Wuhleblick', 'Kita Wuhlespatzen/Kigä NordOst']"
10300733,Alt-Biesdorf,5.0,"['Kita Biesdorfer Zwergenhaus', 'Kita - Sonnenkäferwelt', '""casa dei bambini""', 'Kita Fuchtelzwerge', 'Evangelische Kita Schneckenhaus']"
10300734,Biesdorf Süd,4.0,"['Klax Krippe Mäusekiste und Klax Kindergarten Salamander', 'Kita Waldhäuschen', 'Kita BIP Kreativitätskita Schmetterlingswiesen', 'Kita Indianerzwerge']"
10400835,Kaulsdorf Nord,7.0,"['Kita Finkelsteinstraße', 'Kita Jahreskreis', 'Kita Kaulsdorf', 'Kita der Kath. Kirchengem. Kaulsdorf St. Martin', 'Kita Entdeckerzwerge', 'Kita ""Seespatzen""', 'Kita Landrestr. 9']"
10400836,Alt-Kaulsdorf,2.0,"['Kita der Ev. Kirchengem. Kaulsdorf', 'Kita Kinderparadies']"
10400837,Kaulsdorf Süd,2.0,"['Kita Ulmenstr. 79/Kigä NordOst', 'Traumzauberhaus']"
10400938,Mahlsdorf Nord,4.0,"['Kita Kinderlachen', 'Kita Grashüpfer', 'Ev. Kindergarten Mahlsdorf', 'Kita Engelchen und Teufelchen']"
10400939,Alt-Mahlsdorf,5.0,"['Kita Rosengarten', 'Kita Bunte Kinderwelten', 'KiKu Kinderland Mahlsdorf', 'Emma und Lukas', 'Kita Wundervogel']"
10400940,Elsensee,3.0,"['Kindergarten ""Zu den Seen""', 'Europa Kita II Mahlsdorf', 'Kita freiundgeborgen']"
10400941,Pilgramer Straße,8.0,"['Kita Mahlsdorf', 'Kita Wirbelwind', 'Kita Haus am Wald', 'Kita Sonnenblume', 'Kita Kletterfrösche', 'Kita Die Lutherzwerge', 'Kita Zauberwiese', 'Kita ""Theo&Dora""']"
11100101,Dörfer Malchow-Wartenberg,4.0,"['Kita Dorfstr. 4A (Wartenberg)/Kigä NordOst', 'Kita Dorfstr. 37 (Malchow)/Kigä NordOst', 'Ev. Kita Wartenberg', 'Kita Vogelnest']"
11100102,Dorf Falkenberg,3.0,"['Kita Dorfstr. 5 (Falkenberg)/Kigä NordOst', 'Hausvaterweg (FBO)', 'St. Konrad']"
11100203,Falkenberg Ost,3.0,"['Kita Wiesenhüpper', 'Klax Krippe Grashüpfer und Klax Kindergarten Glühwürmchen', 'Kita Kinder in Bewegung (KiB)']"
11100204,Falkenberg West,4.0,"['Kita Warnitzer Str. 9', 'Kita Randowstr. 41/43/Kigä NordOst', 'Kita Sonnenblümchen', 'Kita Traumwerkstatt']"
11100205,Wartenberg Süd,2.0,"['Kunst-Kita', 'Kita Kreativhaus Sonnenblume']"
11100206,Wartenberg Nord,4.0,"['Kindertagesstätte ""kieke mal""', 'Kita Nido Piccolo', 'Kita Kinderparadies Wirbelwind', 'Gemeinschaftsunterkunft Hagenower Ring (nur Sprachförderung)']"
11100307,Zingster Straße Ost,6.0,"['Kita Ahrenshooper Spatzen', 'Kita Schneckenhausen', 'Kita Leuchtturm', 'Kita Wolkenreise', 'Kita Sonnenschein', 'Ahrenshooper Kinderwelten (FBO)']"
11100308,Zingster Straße West,4.0,"['KINDERHAUS Berlin - Mark Brandenburg', 'Dracos Drachen Kids', 'Kita Reriker Str. 20/Kigä NordOst', 'Kita Fiorella']"
11100309,Mühlengrund,4.0,"['Kita Hafenstadt', 'Kita Matenzeile 2/4/Kigä NordOst', 'GU Wartenberger Str. (FBO)', 'Kita Wartenberger Str.']"
11200410,Malchower Weg,6.0,"['Kita Malchower Weg 46/Kigä NordOst', 'Kita Zwergtaucher', 'Evangelische Kita Arche Noah', 'Kita Abenteuerland', 'Degnerstr. (FBO)', 'FBO Kinderwelten im Funkloch (FBO)']"
11200411,Hauptstraße,5.0,"['Kita Mitra Rechter Gebäudeteil', 'Kita Heckelberger Ring 1/3/Kigä NordOst', 'das Bildungshaus', 'Kita Campus Hedwig', 'FBO Wollenberger Straße (FBO)']"
11200512,Orankesee,5.0,"['Kita Matt Lamb', 'Kita Eichhörnchen', 'EKT Oberseeräuber', 'Kitaverbund Regenbogen', 'Kita (FBO)']"
11200513,Große-Leege-Straße,4.0,"['Kindertagesstätte ""Wundertüte""', 'Die kleinen Erfinder', 'Kita Spree Eule', 'Simon Bolivar']"
11200514,Landsberger Allee,5.0,"['Kita Neustrelitzer Str. 32-34/Kigä NordOst', 'Kita Kleene Dickköppe und Große Ulknudeln', 'Kita Kinder in Bewegung (KiB)', 'Kita Tausendfüßler', 'Kita Neo']"
11200515,Weiße Taube,2.0,"['Kita Schalkauer Str. 25C/Kigä NordOst', 'Kita Weiße Taube 1']"
11300616,Hohenschönhauser Straße,3.0,"['Kita Entdeckerland', 'Kindergarten Rappelkiste', 'Private Europa-Kita']"
11300617,Fennpfuhlpark,2.0,"['Kita an der alten Kastanie', 'Kita Paule am Park']"
11300618,Storkower Bogen,2.0,"['Kita Kinderträume', 'Kita Storkower Zauberwäldchen']"
11300619,Rudolf-Seiffert-Park,5.0,"['Kita Phantasialand', '""Spatzennest""', 'Kita Sonnenschein', 'Kita Märchenland', 'Christliche Kita Fischlein']"
11300620,Fennpfuhl Ost,6.0,"['Zwergenparadies', 'Kita Paule Platsch', 'Kita Landsberger Allee', 'Kita Rübchen', 'Kita Wunderkinder', 'Kita Rübchen II']"
11300721,Herzbergstraße,2.0,"['Kita Ev. Diakoniewerk Königin Elisabeth', 'Rhinspatzen']"
11300722,Rathaus Lichtenberg,3.0,"['""Sonnengarten""', 'Kita Zaubertal', 'Stepke Kita Weltendecker']"
11300723,Bornitzstraße,2.0,"['Kita Singemäuse', 'Kindertagesstätte Villa Milla']"
11300724,Roedeliusplatz,4.0,"['Kita der Ev. Kirchengem. Alt-Lichtenberg', 'Kita Bunte Plonzstifte', 'Kita Zauberinsel', 'Zauberwald']"
11300725,Nibelungenviertel,5.0,"['Kita Kiezspatzen', 'Kreativitätskindertagesstätte Eigensinn', 'EKT Herzberger Wurzelzwerge', 'Kita am Lindenhof', 'Kita Laduschki']"
11300826,Frankfurter Allee Süd,5.0,"['Kita Harnackstr. 7/9', 'Kita Farbklecks', 'Kita Abenteuer Welt', 'Kita der Kath. Kirchengem. St. Mauritius', 'MoKiB Harnackstr. 11']"
11400927,Victoriastadt,6.0,"['Kita Buntstift', 'EKT Kinderleben - Kind erleben', 'Kindergarten Sonnenbogen', 'Kinderladen Kaskelkinder', 'Kita Fine Turbine', 'Kita Victoria']"
11400928,Nöldnerplatz,4.0,"['Ev. Kindergarten Am Glockenturm', 'Kita Stadthäuschen', 'Kita Zahnlücke', 'Kita Hucky Bucky']"
11400929,Weitlingkiez,11.0,"['Kita Sonnenhof', 'Kita Sonnenblume/Kigä NordOst', 'CityKids Berlin', 'Kita Pusteblume', 'Kita Rappelkiste', 'Kita Spieltraum', 'Kita Sophies Welt', 'Kita Marie-Curie-Allee', 'Kita Mausezahn', 'Vitale Großstadtmäuse III', 'Kita Gisela']"
11400930,Zachertstraße,4.0,"['Kita Erlenhof', 'Kita Lichtenzwerge', 'Kita Archenholdstraße', 'Evang. Kindertagesstätte Weit Blick']"
11400931,Massower Straße,2.0,"['Kita Purzelbaum', 'Kita DETI']"
11401032,Rosenfelder Ring,1.0,['Kita Rosenfelder Ring 35/35A/Kigä NordOst']
11401033,Gensinger Straße,3.0,"['Kita- und Familienzentrum Gensinger Str.', 'Kita Schlaue Füchse', 'Kita Tierparkzwerge']"
11401034,Tierpark,2.0,"['Kita Märcheninsel', 'Kita ""Schlossspatzen""']"
11401135,Dolgenseestraße,3.0,"['EKT Eene meene mopel', 'Kita Krokofant', 'Dolgensee Kids']"
11401136,Volkradstraße,6.0,"['Kita Baikalstr. 2', 'Kita Balatonknirpse', '""Erlebniswelt""', 'Kita Wolkenschaf', 'Kinder- und Familienzentrum KIKIFLO', 'Kita Rummelburger Straße']"
11401137,Erieseering,1.0,['Kita Bärenkinder']
11501238,Rummelsburg,3.0,"['Kita Hoppetosse/Kigä NordOst', 'Kita Waschbär', 'KITA Seepiraten']"
11501339,Karlshorst West,8.0,"['Kita Das tapfere Schneiderlein', 'Kita Zwergenland', 'Kreativitätskindertagesstätte Wunderwelt', 'Kita Dorothea', 'Kita Kleine Wichtel', 'Kita an der Hochschule für Technik und Wirtschaft', 'Musikkindergarten Lichtenberg', 'BIP Kreativitätskita Treskow-Höfe']"
11501340,Karlshorst Nord,6.0,"['AWO Kita Grashüpfer', 'Kita Römerweg 106 und 112/Kigä NordOst', 'Kita Pepe Rakete', 'Kita Querbeet', 'Kita Villa Pixie', 'Kita Karlszwerge']"
11501341,Karlshorst Süd,15.0,"['Kreativitätskindertagesstätte Die Slups', 'Kita Heiligenberger Str./Kigä NordOst', 'Kiga Morgensonne', 'Waldorf-Kindergarten Karlshorst', 'Waldorfkindergarten Karlshorst', 'Kita Kesse Früchtchen', 'Kita Quatschköpfe', 'Kita ""Am Carlsgarten""', 'EKT Luna Sternenstaub', 'Kita Treskowallee', 'ABC Kindergarten', 'Kita Glücksallee', 'Kita Papagei', 'Kita Wildensteiner Str.', 'Kita Stechlinstr. 26']"
12100101,Letteplatz,2.0,"['Kita Letteallee', 'Kita Mittelbruchzeile']"
12100102,Hausotterplatz,6.0,"['Ev. Kindertagesstätte', 'EKT - Saftladen', 'EKT - Rummel-Bummel', 'Kita Amendestraße', 'Montessori-Kinderhaus Sommerstraße', 'Kindertagesstätte Fidibus']"
