PLR_ID,PLR_NAME,electricity_mwh_2022,electricity_mwh_2021,electricity_mwh_2020,district_heating_mwh_2022,district_heating_mwh_2021,district_heating_mwh_2020,gas_mwh_2022,gas_mwh_2021,gas_mwh_2020
09300922,Kosmos Viertel,8527.688,8329.467999999999,8195.086000000001,21103.53,25238.214,21794.292,0.0,0.0,0.0
09300923,Kölner Viertel,11394.925000000001,10503.385,10846.939,4616.027,5407.767,4847.578,66438.328,70726.66900000001,55119.992
09301024,Falkenberg,9202.892,7869.632,7724.423,0.0,0.0,0.0,21825.895,25845.773,23177.379
09301025,Alt-Bohnsdorf,20436.413,20636.947,19784.740999999998,0.0,0.0,0.0,63491.9,73482.667,63351.572
09301126,Grünau,15412.595,13064.8,12471.667,0.0,0.0,0.0,55027.681,63269.437,51468.546
09301227,Karolinenhof,3152.157,3278.025,3121.325,0.0,0.0,0.0,15128.47,18395.019,16558.814
09301228,Schmöckwitz/Rauchfangswerder,5890.575,5759.503,5548.181,0.0,0.0,0.0,15802.27,18697.383,15998.458
09401329,Kietzer Feld/Nachtheide,17031.847,16490.649,17184.561,3364.8830000000003,3750.9480000000003,1395.568,50483.924,57150.106,50789.925
09401330,Wendenschloß,2887.972,2877.175,2783.455,0.0,0.0,0.0,13933.396,16782.059,15115.624
09401431,Allende I,10693.351999999999,9741.497,9633.057,16555.196,19442.069,17459.926,1479.165,1759.421,1841.341
09401432,Siedlung Kämmereiheide,2156.0860000000002,2194.346,2285.369,3273.334,3757.456,3377.065,6404.221,7685.112,6403.125
09401433,Allende II,11769.628,11625.929,11464.542,11911.337,14988.418,13138.493,0.0,4438.1230000000005,3206.494
09401534,Altstadt Köpenick,11491.401,11062.548,11428.8,4286.716,5157.985000000001,3965.317,27250.364,30687.147,27109.925
09401635,Müggelheim,12177.464,12774.509,12381.791,0.0,0.0,0.0,38207.038,45094.617,40790.995
09501736,Hirschgarten,8827.76,6951.303,6869.771,5698.208,6747.529,5840.604,62463.847,69524.45000000001,60845.467000000004
09501737,Alt-Friedrichshagen,35320.852,36028.351,37886.355,22940.328,24702.292,22058.216,67652.749,77110.078,70444.294
09501838,Rahnsdorf,18951.406,17851.904,17387.742,0.0,0.0,0.0,78702.628,92907.679,79534.282
09501939,Bahnhofstraße,17467.168,16595.602,18001.061999999998,0.0,0.0,0.0,42874.950000000004,49305.337,44386.067
09501940,Güterbahnhof Köpenick,4404.773,3973.705,3878.366,0.0,0.0,0.0,18524.926,20672.772,19639.182
09501941,Friedrichshagener Straße,6247.821999999999,6581.8,6865.823,7738.418,8955.376,97.655,8274.851,11068.544,10029.578
09502042,Mittelheide,6268.9529999999995,6370.67,6118.076,0.0,0.0,0.0,29514.701,35672.526,31826.827
09502043,Dammheide,12121.474,12273.7,11987.255,0.0,0.0,0.0,47181.529,60002.233,53470.689
10100101,Marzahn West,6217.492,6906.817999999999,6819.817,12376.528,14442.028999999999,12967.747,1168.503,1315.7060000000001,1100.556
10100102,Rosenbecker Straße,4333.717000000001,3850.33,4081.219,12422.466,14189.082,11620.565,0.0,0.0,0.0
10100103,Wittenberger Straße,10115.264,9584.371000000001,9589.168,23444.907,26551.982,23949.582,0.0,0.0,0.0
10100104,Golliner Straße,8148.015,8336.229,8527.535,22326.752,25208.512000000002,23204.861,0.0,0.0,0.0
10100205,Gewerbegebiet Bitterfelder Straße,47818.888999999996,48017.263999999996,47857.318,19470.122,22049.789,16164.106,21663.114999999998,27257.399999999998,24846.521
10100206,Wuhletalstraße,13650.844000000001,13169.380000000001,13143.419,39854.505000000005,43564.641,38170.369,0.0,0.0,0.0
10100207,Ahrensfelder Berge,10187.907000000001,10625.119,10266.931,32787.912,36774.477,32194.131,0.0,0.0,0.0
10100208,Bürgerpark,13590.603,13220.055,12977.429,35614.384999999995,40479.892,35687.037,0.0,0.0,0.0
10100209,Lea-Grundig-Straße,10246.123,10497.312,10410.657,29324.317,31050.522,27649.110999999997,1110.672,916.1139999999999,758.313
10100210,Marzahner Promenade,23443.249,24996.902,25710.001,41734.263,47998.385,42823.113,0.0,0.0,1203.393
10100311,Marzahner Chaussee,43390.725,39765.624,41423.407999999996,9593.492,11505.83,10070.634,24466.914999999997,32612.978,29936.653
10100312,Springpfuhl,23183.059,23837.477,24463.657,64847.734000000004,71858.955,61808.422000000006,143.684,150.926,0.0
10100313,Alt-Marzahn,7627.414,7801.298,7940.342,12204.486,13720.527,11023.682999999999,12656.712,14534.251,12840.762
10100314,Auersbergstraße,7756.868,7695.526,7618.312,18887.634,21888.578999999998,19479.027000000002,1064.697,1344.847,1204.652
10100315,Bärenstein,9169.463,9151.498,9035.563,23784.128,27106.468,24956.129,1775.483,2179.5190000000002,1761.551
10100316,Landsberger Tor,7290.594,7140.382,7109.942,2362.227,2782.0950000000003,2600.569,0.0,0.0,0.0
10200417,Zossener Straße,8544.508,8516.2,8347.344,23047.199,26078.328999999998,23684.849,0.0,0.0,0.0
10200418,Kyritzer Straße,6241.41,5518.641,5463.918,10833.054,11025.663,9879.388,0.0,0.0,0.0
10200419,Havelländer Ring,4503.857,3608.9030000000002,3576.842,12220.741,12695.49,10933.032000000001,0.0,0.0,0.0
10200420,Gut Hellersdorf,9735.372,9063.710000000001,8833.232,20013.986,21829.234,19409.005,0.0,209.811,193.33
10200421,Helle Mitte,11147.08,11455.076,12144.037,2268.705,2561.535,2053.301,0.0,0.0,0.0
10200422,Hellersdorfer Promenade,7070.123,7168.228,6658.9529999999995,9869.984,10831.311,8753.817,12641.35,14208.339,13334.269
10200423,Böhlener Straße,6105.2300000000005,6116.9839999999995,5820.194,37845.675,42999.126000000004,38586.716,0.0,0.0,0.0
10200524,Adele-Sandrock-Straße,13026.923,12365.408,11803.039,29499.621,34181.466,29323.837,0.0,0.0,0.0
10200525,Schleipfuhl,7866.247,7602.79,15427.470000000001,12413.685,15009.018,13050.043,0.0,0.0,0.0
10200526,Boulevard Kastanienallee,6176.956,5958.697,5840.923,11454.246,13222.657000000001,11663.661,0.0,0.0,0.0
10200627,Am Kienberg,5360.474,5050.569,5068.768,9630.458999999999,10429.257,9273.438,399.18899999999996,479.12399999999997,427.838
10200628,Neue Grottkauer Straße,7449.718000000001,7666.7029999999995,7369.331,19543.689,23318.469,19281.842,0.0,0.0,0.0
10200629,Teterower Ring,16488.452,15625.881000000001,15709.81,23247.805,25893.268,22861.239,0.0,0.0,0.0
10200630,Cecilienplatz,7844.169,7449.2789999999995,7547.864,17955.278,21603.125,19072.011,0.0,0.0,0.0
10300731,Oberfeldstraße,15142.202,15577.384,17469.867,11307.602,12581.404,9523.453,50275.295,59469.248999999996,52248.679
10300732,Buckower Ring,25580.739999999998,26076.218,24869.639,46567.414000000004,53140.897000000004,46149.316999999995,5648.761,6682.381,6011.18
10300733,Alt-Biesdorf,16825.497,15274.469000000001,16301.005000000001,2167.816,2590.091,1846.161,19843.235,29477.713,26451.614
10300734,Biesdorf Süd,17214.557,17095.646,17547.609,0.0,0.0,0.0,54270.504,64474.705,56990.267
10400835,Kaulsdorf Nord,12016.992,12646.847,12331.647,3252.404,3764.518,3405.362,37576.34,45056.828,39546.497
10400836,Alt-Kaulsdorf,6893.95,7012.106,6914.407999999999,0.0,0.0,0.0,35387.539,41445.457,35827.014
10400837,Kaulsdorf Süd,14282.65,14191.823,13363.004,0.0,0.0,0.0,48993.529,58706.986,52001.32
10400938,Mahlsdorf Nord,19564.898,19734.96,26035.821,0.0,0.0,0.0,59906.651,72009.512,63987.349
10400939,Alt-Mahlsdorf,16545.974000000002,16498.027000000002,16883.795,0.0,0.0,0.0,42207.765999999996,48197.477,45478.245
10400940,Elsensee,17033.406,17367.252,16371.05,0.0,0.0,0.0,39323.566,47311.964,41242.349
10400941,Pilgramer Straße,18877.69,18285.038,17887.496,0.0,0.0,0.0,62321.398,75238.764,67751.957
11100101,Dörfer Malchow-Wartenberg,3945.946,6336.199,6013.082,616.248,729.278,585.957,16410.882,19155.462,17225.341
11100102,Dorf Falkenberg,3619.696,3528.569,3484.806,0.0,0.0,0.0,7955.591,9987.018,7698.974999999999
11100203,Falkenberg Ost,9421.547,8938.444,8728.229,27321.221,28437.382999999998,25855.207,0.0,0.0,0.0
11100204,Falkenberg West,9333.710000000001,8014.924,7783.619000000001,19009.508,21729.927,19758.134,0.0,261.801,0.0
